Time,CoPx,CoPy
0.348000,0.007560,0.035050
0.349000,0.007572,0.035075
0.350000,0.007584,0.035100
0.351000,0.007583,0.035129
0.352000,0.007587,0.035163
0.353000,0.007590,0.035204
0.354000,0.007594,0.035228
0.355000,0.007597,0.035260
0.356000,0.007604,0.035286
0.357000,0.007608,0.035329
0.358000,0.007611,0.035360
0.359000,0.007614,0.035391
0.360000,0.007622,0.035418
0.361000,0.007625,0.035450
0.362000,0.007628,0.035481
0.363000,0.007632,0.035522
0.364000,0.007631,0.035559
0.365000,0.007630,0.035588
0.366000,0.007634,0.035621
0.367000,0.007629,0.035647
0.368000,0.007625,0.035673
0.369000,0.007612,0.035698
0.370000,0.007603,0.035718
0.371000,0.007594,0.035730
0.372000,0.007581,0.035747
0.373000,0.007576,0.035756
0.374000,0.007563,0.035781
0.375000,0.007546,0.035786
0.376000,0.007537,0.035800
0.377000,0.007524,0.035816
0.378000,0.007524,0.035830
0.379000,0.007524,0.035837
0.380000,0.007515,0.035843
0.381000,0.007511,0.035845
0.382000,0.007506,0.035855
0.383000,0.007514,0.035852
0.384000,0.007513,0.035857
0.385000,0.007508,0.035857
0.386000,0.007504,0.035859
0.387000,0.007495,0.035858
0.388000,0.007486,0.035855
0.389000,0.007486,0.035852
0.390000,0.007490,0.035856
0.391000,0.007489,0.035853
0.392000,0.007481,0.035851
0.393000,0.007485,0.035846
0.394000,0.007485,0.035837
0.395000,0.007484,0.035826
0.396000,0.007484,0.035815
0.397000,0.007484,0.035814
0.398000,0.007483,0.035813
0.399000,0.007479,0.035806
0.400000,0.007483,0.035793
0.401000,0.007487,0.035780
0.402000,0.007482,0.035767
0.403000,0.007482,0.035757
0.404000,0.007486,0.035744
0.405000,0.007490,0.035725
0.406000,0.007494,0.035705
0.407000,0.007498,0.035685
0.408000,0.007507,0.035662
0.409000,0.007503,0.035642
0.410000,0.007499,0.035623
0.411000,0.007499,0.035609
0.412000,0.007508,0.035595
0.413000,0.007517,0.035573
0.414000,0.007521,0.035553
0.415000,0.007529,0.035538
0.416000,0.007542,0.035520
0.417000,0.007542,0.035497
0.418000,0.007546,0.035478
0.419000,0.007559,0.035457
0.420000,0.007571,0.035429
0.421000,0.007575,0.035400
0.422000,0.007567,0.035384
0.423000,0.007566,0.035367
0.424000,0.007570,0.035338
0.425000,0.007566,0.035316
0.426000,0.007574,0.035299
0.427000,0.007585,0.035277
0.428000,0.007593,0.035252
0.429000,0.007601,0.035233
0.430000,0.007600,0.035216
0.431000,0.007612,0.035194
0.432000,0.007616,0.035180
0.433000,0.007607,0.035170
0.434000,0.007607,0.035151
0.435000,0.007606,0.035132
0.436000,0.007597,0.035112
0.437000,0.007588,0.035092
0.438000,0.007575,0.035077
0.439000,0.007574,0.035058
0.440000,0.007569,0.035033
0.441000,0.007568,0.035006
0.442000,0.007575,0.034970
0.443000,0.007578,0.034947
0.444000,0.007570,0.034928
0.445000,0.007565,0.034906
0.446000,0.007556,0.034889
0.447000,0.007552,0.034867
0.448000,0.007547,0.034845
0.449000,0.007547,0.034829
0.450000,0.007543,0.034808
0.451000,0.007539,0.034796
0.452000,0.007539,0.034780
0.453000,0.007547,0.034764
0.454000,0.007555,0.034756
0.455000,0.007555,0.034748
0.456000,0.007555,0.034739
0.457000,0.007555,0.034732
0.458000,0.007551,0.034720
0.459000,0.007555,0.034708
0.460000,0.007559,0.034705
0.461000,0.007555,0.034693
0.462000,0.007551,0.034682
0.463000,0.007547,0.034670
0.464000,0.007551,0.034658
0.465000,0.007555,0.034647
0.466000,0.007560,0.034635
0.467000,0.007572,0.034633
0.468000,0.007577,0.034630
0.469000,0.007581,0.034627
0.470000,0.007590,0.034628
0.471000,0.007590,0.034621
0.472000,0.007594,0.034619
0.473000,0.007595,0.034621
0.474000,0.007599,0.034618
0.475000,0.007599,0.034620
0.476000,0.007591,0.034621
0.477000,0.007588,0.034627
0.478000,0.007580,0.034628
0.479000,0.007580,0.034630
0.480000,0.007576,0.034636
0.481000,0.007572,0.034631
0.482000,0.007576,0.034626
0.483000,0.007572,0.034639
0.484000,0.007564,0.034649
0.485000,0.007560,0.034653
0.486000,0.007564,0.034657
0.487000,0.007564,0.034666
0.488000,0.007556,0.034674
0.489000,0.007560,0.034687
0.490000,0.007557,0.034702
0.491000,0.007545,0.034716
0.492000,0.007537,0.034717
0.493000,0.007533,0.034713
0.494000,0.007533,0.034721
0.495000,0.007529,0.034742
0.496000,0.007525,0.034754
0.497000,0.007517,0.034762
0.498000,0.007517,0.034770
0.499000,0.007517,0.034778
0.500000,0.007526,0.034794
0.501000,0.007534,0.034810
0.502000,0.007538,0.034831
0.503000,0.007547,0.034842
0.504000,0.007560,0.034839
0.505000,0.007568,0.034842
0.506000,0.007577,0.034852
0.507000,0.007578,0.034862
0.508000,0.007591,0.034876
0.509000,0.007595,0.034882
0.510000,0.007604,0.034884
0.511000,0.007609,0.034898
0.512000,0.007609,0.034907
0.513000,0.007601,0.034916
0.514000,0.007597,0.034928
0.515000,0.007606,0.034945
0.516000,0.007614,0.034961
0.517000,0.007610,0.034972
0.518000,0.007606,0.034984
0.519000,0.007601,0.034994
0.520000,0.007605,0.034997
0.521000,0.007605,0.035011
0.522000,0.007596,0.035025
0.523000,0.007595,0.035038
0.524000,0.007586,0.035043
0.525000,0.007569,0.035046
0.526000,0.007556,0.035055
0.527000,0.007547,0.035060
0.528000,0.007538,0.035072
0.529000,0.007524,0.035080
0.530000,0.007515,0.035083
0.531000,0.007505,0.035086
0.532000,0.007492,0.035093
0.533000,0.007479,0.035100
0.534000,0.007477,0.035102
0.535000,0.007472,0.035099
0.536000,0.007466,0.035105
0.537000,0.007457,0.035115
0.538000,0.007455,0.035125
0.539000,0.007442,0.035130
0.540000,0.007432,0.035141
0.541000,0.007423,0.035144
0.542000,0.007414,0.035155
0.543000,0.007405,0.035167
0.544000,0.007400,0.035183
0.545000,0.007395,0.035190
0.546000,0.007386,0.035193
0.547000,0.007373,0.035201
0.548000,0.007368,0.035218
0.549000,0.007359,0.035221
0.550000,0.007349,0.035232
0.551000,0.007349,0.035236
0.552000,0.007336,0.035236
0.553000,0.007327,0.035241
0.554000,0.007314,0.035250
0.555000,0.007300,0.035250
0.556000,0.007287,0.035250
0.557000,0.007274,0.035243
0.558000,0.007274,0.035240
0.559000,0.007265,0.035237
0.560000,0.007252,0.035230
0.561000,0.007247,0.035222
0.562000,0.007234,0.035215
0.563000,0.007229,0.035209
0.564000,0.007225,0.035203
0.565000,0.007220,0.035198
0.566000,0.007216,0.035176
0.567000,0.007199,0.035167
0.568000,0.007190,0.035149
0.569000,0.007182,0.035133
0.570000,0.007178,0.035122
0.571000,0.007166,0.035102
0.572000,0.007154,0.035082
0.573000,0.007146,0.035060
0.574000,0.007138,0.035038
0.575000,0.007135,0.035036
0.576000,0.007139,0.035025
0.577000,0.007143,0.035007
0.578000,0.007139,0.034995
0.579000,0.007136,0.034986
0.580000,0.007148,0.034976
0.581000,0.007156,0.034953
0.582000,0.007165,0.034936
0.583000,0.007177,0.034925
0.584000,0.007185,0.034910
0.585000,0.007206,0.034899
0.586000,0.007223,0.034893
0.587000,0.007240,0.034879
0.588000,0.007252,0.034867
0.589000,0.007261,0.034860
0.590000,0.007269,0.034863
0.591000,0.007286,0.034865
0.592000,0.007299,0.034863
0.593000,0.007303,0.034852
0.594000,0.007299,0.034840
0.595000,0.007299,0.034832
0.596000,0.007304,0.034822
0.597000,0.007308,0.034811
0.598000,0.007321,0.034802
0.599000,0.007325,0.034783
0.600000,0.007326,0.034769
0.601000,0.007330,0.034752
0.602000,0.007343,0.034742
0.603000,0.007348,0.034726
0.604000,0.007361,0.034711
0.605000,0.007374,0.034703
0.606000,0.007384,0.034692
0.607000,0.007389,0.034677
0.608000,0.007398,0.034666
0.609000,0.007403,0.034651
0.610000,0.007404,0.034639
0.611000,0.007405,0.034630
0.612000,0.007415,0.034620
0.613000,0.007412,0.034606
0.614000,0.007414,0.034588
0.615000,0.007419,0.034573
0.616000,0.007416,0.034558
0.617000,0.007425,0.034554
0.618000,0.007426,0.034543
0.619000,0.007427,0.034532
0.620000,0.007424,0.034515
0.621000,0.007416,0.034502
0.622000,0.007425,0.034497
0.623000,0.007421,0.034495
0.624000,0.007409,0.034493
0.625000,0.007401,0.034494
0.626000,0.007385,0.034487
0.627000,0.007377,0.034488
0.628000,0.007368,0.034495
0.629000,0.007368,0.034502
0.630000,0.007372,0.034505
0.631000,0.007355,0.034504
0.632000,0.007346,0.034508
0.633000,0.007346,0.034507
0.634000,0.007342,0.034509
0.635000,0.007341,0.034507
0.636000,0.007333,0.034505
0.637000,0.007328,0.034500
0.638000,0.007316,0.034495
0.639000,0.007295,0.034481
0.640000,0.007286,0.034472
0.641000,0.007282,0.034452
0.642000,0.007266,0.034444
0.643000,0.007266,0.034421
0.644000,0.007262,0.034410
0.645000,0.007262,0.034389
0.646000,0.007259,0.034357
0.647000,0.007260,0.034330
0.648000,0.007261,0.034313
0.649000,0.007263,0.034287
0.650000,0.007260,0.034259
0.651000,0.007266,0.034223
0.652000,0.007259,0.034191
0.653000,0.007253,0.034152
0.654000,0.007255,0.034120
0.655000,0.007248,0.034089
0.656000,0.007241,0.034057
0.657000,0.007243,0.034025
0.658000,0.007245,0.033994
0.659000,0.007239,0.033963
0.660000,0.007237,0.033938
0.661000,0.007239,0.033917
0.662000,0.007237,0.033883
0.663000,0.007231,0.033846
0.664000,0.007234,0.033817
0.665000,0.007236,0.033780
0.666000,0.007234,0.033746
0.667000,0.007224,0.033720
0.668000,0.007222,0.033694
0.669000,0.007224,0.033661
0.670000,0.007221,0.033632
0.671000,0.007218,0.033611
0.672000,0.007215,0.033596
0.673000,0.007212,0.033573
0.674000,0.007205,0.033561
0.675000,0.007201,0.033552
0.676000,0.007193,0.033537
0.677000,0.007185,0.033529
0.678000,0.007168,0.033529
0.679000,0.007155,0.033531
0.680000,0.007142,0.033532
0.681000,0.007129,0.033539
0.682000,0.007111,0.033558
0.683000,0.007097,0.033570
0.684000,0.007074,0.033574
0.685000,0.007064,0.033581
0.686000,0.007050,0.033591
0.687000,0.007035,0.033600
0.688000,0.007020,0.033608
0.689000,0.007001,0.033614
0.690000,0.006983,0.033619
0.691000,0.006976,0.033620
0.692000,0.006962,0.033631
0.693000,0.006956,0.033642
0.694000,0.006946,0.033657
0.695000,0.006944,0.033664
0.696000,0.006951,0.033673
0.697000,0.006946,0.033678
0.698000,0.006948,0.033691
0.699000,0.006956,0.033701
0.700000,0.006959,0.033707
0.701000,0.006970,0.033705
0.702000,0.006981,0.033712
0.703000,0.006993,0.033712
0.704000,0.006996,0.033712
0.705000,0.007003,0.033707
0.706000,0.007019,0.033704
0.707000,0.007035,0.033700
0.708000,0.007047,0.033694
0.709000,0.007059,0.033695
0.710000,0.007071,0.033696
0.711000,0.007082,0.033689
0.712000,0.007090,0.033678
0.713000,0.007110,0.033680
0.714000,0.007122,0.033682
0.715000,0.007138,0.033680
0.716000,0.007159,0.033684
0.717000,0.007179,0.033687
0.718000,0.007188,0.033679
0.719000,0.007204,0.033679
0.720000,0.007217,0.033684
0.721000,0.007233,0.033684
0.722000,0.007245,0.033680
0.723000,0.007258,0.033677
0.724000,0.007270,0.033674
0.725000,0.007278,0.033665
0.726000,0.007286,0.033649
0.727000,0.007307,0.033654
0.728000,0.007311,0.033649
0.729000,0.007319,0.033641
0.730000,0.007336,0.033650
0.731000,0.007357,0.033646
0.732000,0.007373,0.033647
0.733000,0.007382,0.033656
0.734000,0.007390,0.033665
0.735000,0.007399,0.033689
0.736000,0.007407,0.033696
0.737000,0.007423,0.033704
0.738000,0.007435,0.033722
0.739000,0.007439,0.033724
0.740000,0.007443,0.033733
0.741000,0.007446,0.033742
0.742000,0.007462,0.033755
0.743000,0.007469,0.033766
0.744000,0.007480,0.033766
0.745000,0.007492,0.033773
0.746000,0.007503,0.033780
0.747000,0.007510,0.033775
0.748000,0.007521,0.033790
0.749000,0.007528,0.033809
0.750000,0.007536,0.033820
0.751000,0.007538,0.033818
0.752000,0.007545,0.033820
