Time,CoPx,CoPy
0.000000,-0.000281,0.049730
0.001000,-0.000281,0.049725
0.002000,-0.000289,0.049730
0.003000,-0.000289,0.049732
0.004000,-0.000289,0.049736
0.005000,-0.000293,0.049737
0.006000,-0.000289,0.049738
0.007000,-0.000285,0.049748
0.008000,-0.000285,0.049761
0.009000,-0.000281,0.049771
0.010000,-0.000269,0.049779
0.011000,-0.000252,0.049782
0.012000,-0.000248,0.049792
0.013000,-0.000244,0.049794
0.014000,-0.000236,0.049799
0.015000,-0.000232,0.049797
0.016000,-0.000228,0.049796
0.017000,-0.000224,0.049788
0.018000,-0.000220,0.049789
0.019000,-0.000225,0.049789
0.020000,-0.000229,0.049783
0.021000,-0.000225,0.049775
0.022000,-0.000217,0.049768
0.023000,-0.000217,0.049764
0.024000,-0.000213,0.049764
0.025000,-0.000204,0.049759
0.026000,-0.000188,0.049764
0.027000,-0.000176,0.049746
0.028000,-0.000151,0.049734
0.029000,-0.000143,0.049738
0.030000,-0.000135,0.049734
0.031000,-0.000127,0.049731
0.032000,-0.000106,0.049739
0.033000,-0.000106,0.049739
0.034000,-0.000106,0.049730
0.035000,-0.000107,0.049717
0.036000,-0.000107,0.049720
0.037000,-0.000102,0.049720
0.038000,-0.000086,0.049717
0.039000,-0.000074,0.049717
0.040000,-0.000070,0.049717
0.041000,-0.000066,0.049709
0.042000,-0.000058,0.049701
0.043000,-0.000049,0.049712
0.044000,-0.000049,0.049709
0.045000,-0.000041,0.049706
0.046000,-0.000041,0.049709
0.047000,-0.000041,0.049703
0.048000,-0.000033,0.049698
0.049000,-0.000021,0.049696
0.050000,-0.000013,0.049690
0.051000,-0.000000,0.049688
0.052000,0.000016,0.049673
0.053000,0.000037,0.049678
0.054000,0.000053,0.049680
0.055000,0.000074,0.049676
0.056000,0.000095,0.049683
0.057000,0.000103,0.049691
0.058000,0.000115,0.049696
0.059000,0.000124,0.049706
0.060000,0.000136,0.049718
0.061000,0.000149,0.049740
0.062000,0.000157,0.049746
0.063000,0.000162,0.049756
0.064000,0.000166,0.049759
0.065000,0.000162,0.049770
0.066000,0.000170,0.049777
0.067000,0.000170,0.049790
0.068000,0.000174,0.049798
0.069000,0.000179,0.049806
0.070000,0.000179,0.049817
0.071000,0.000187,0.049832
0.072000,0.000191,0.049842
0.073000,0.000191,0.049861
0.074000,0.000200,0.049873
0.075000,0.000204,0.049881
0.076000,0.000208,0.049897
0.077000,0.000212,0.049913
0.078000,0.000212,0.049926
0.079000,0.000225,0.049926
0.080000,0.000229,0.049932
0.081000,0.000238,0.049943
0.082000,0.000242,0.049953
0.083000,0.000246,0.049969
0.084000,0.000259,0.049985
0.085000,0.000271,0.049993
0.086000,0.000284,0.050001
0.087000,0.000300,0.050013
0.088000,0.000300,0.050032
0.089000,0.000305,0.050048
0.090000,0.000309,0.050071
0.091000,0.000317,0.050089
0.092000,0.000334,0.050100
0.093000,0.000338,0.050114
0.094000,0.000342,0.050129
0.095000,0.000351,0.050140
0.096000,0.000355,0.050148
0.097000,0.000363,0.050153
0.098000,0.000372,0.050164
0.099000,0.000376,0.050172
0.100000,0.000380,0.050180
0.101000,0.000376,0.050189
0.102000,0.000372,0.050198
0.103000,0.000376,0.050208
0.104000,0.000372,0.050214
0.105000,0.000372,0.050218
0.106000,0.000368,0.050224
0.107000,0.000368,0.050237
0.108000,0.000372,0.050239
0.109000,0.000376,0.050238
0.110000,0.000384,0.050233
0.111000,0.000392,0.050238
0.112000,0.000397,0.050230
0.113000,0.000409,0.050232
0.114000,0.000413,0.050233
0.115000,0.000417,0.050236
0.116000,0.000429,0.050223
0.117000,0.000434,0.050217
0.118000,0.000434,0.050217
0.119000,0.000438,0.050212
0.120000,0.000442,0.050199
0.121000,0.000454,0.050194
0.122000,0.000458,0.050189
0.123000,0.000466,0.050181
0.124000,0.000487,0.050166
0.125000,0.000495,0.050155
0.126000,0.000511,0.050145
0.127000,0.000528,0.050136
0.128000,0.000536,0.050135
0.129000,0.000548,0.050131
0.130000,0.000548,0.050131
0.131000,0.000552,0.050121
0.132000,0.000556,0.050118
0.133000,0.000544,0.050116
0.134000,0.000532,0.050114
0.135000,0.000519,0.050113
0.136000,0.000519,0.050106
0.137000,0.000519,0.050100
0.138000,0.000515,0.050097
0.139000,0.000515,0.050090
0.140000,0.000507,0.050092
0.141000,0.000503,0.050082
0.142000,0.000507,0.050073
0.143000,0.000515,0.050066
0.144000,0.000519,0.050056
0.145000,0.000515,0.050047
0.146000,0.000511,0.050039
0.147000,0.000515,0.050032
0.148000,0.000511,0.050024
0.149000,0.000527,0.050011
0.150000,0.000531,0.050009
0.151000,0.000540,0.050003
0.152000,0.000540,0.049998
0.153000,0.000552,0.049988
0.154000,0.000568,0.049983
0.155000,0.000577,0.049977
0.156000,0.000581,0.049974
0.157000,0.000593,0.049972
0.158000,0.000589,0.049970
0.159000,0.000593,0.049969
0.160000,0.000593,0.049972
0.161000,0.000601,0.049966
0.162000,0.000609,0.049969
0.163000,0.000601,0.049971
0.164000,0.000605,0.049969
0.165000,0.000605,0.049961
0.166000,0.000601,0.049958
0.167000,0.000609,0.049956
0.168000,0.000617,0.049954
0.169000,0.000626,0.049953
0.170000,0.000630,0.049956
0.171000,0.000626,0.049958
0.172000,0.000634,0.049956
0.173000,0.000638,0.049948
0.174000,0.000642,0.049941
0.175000,0.000646,0.049935
0.176000,0.000650,0.049930
0.177000,0.000654,0.049925
0.178000,0.000654,0.049915
0.179000,0.000658,0.049902
0.180000,0.000667,0.049892
0.181000,0.000667,0.049883
0.182000,0.000671,0.049878
0.183000,0.000675,0.049873
0.184000,0.000691,0.049863
0.185000,0.000699,0.049855
0.186000,0.000703,0.049842
0.187000,0.000716,0.049837
0.188000,0.000720,0.049832
0.189000,0.000720,0.049824
0.190000,0.000728,0.049816
0.191000,0.000732,0.049813
0.192000,0.000740,0.049806
0.193000,0.000748,0.049801
0.194000,0.000748,0.049793
0.195000,0.000753,0.049790
0.196000,0.000753,0.049783
0.197000,0.000761,0.049777
0.198000,0.000769,0.049770
0.199000,0.000781,0.049769
0.200000,0.000790,0.049764
0.201000,0.000794,0.049754
0.202000,0.000790,0.049743
0.203000,0.000798,0.049730
0.204000,0.000802,0.049720
0.205000,0.000810,0.049715
0.206000,0.000814,0.049704
0.207000,0.000814,0.049697
0.208000,0.000818,0.049678
0.209000,0.000822,0.049666
0.210000,0.000827,0.049663
0.211000,0.000835,0.049664
0.212000,0.000831,0.049669
0.213000,0.000835,0.049666
0.214000,0.000835,0.049658
0.215000,0.000843,0.049651
0.216000,0.000851,0.049643
0.217000,0.000851,0.049643
0.218000,0.000860,0.049635
0.219000,0.000876,0.049627
0.220000,0.000884,0.049619
0.221000,0.000888,0.049614
0.222000,0.000896,0.049606
0.223000,0.000905,0.049598
0.224000,0.000905,0.049598
0.225000,0.000913,0.049591
0.226000,0.000917,0.049581
0.227000,0.000921,0.049578
0.228000,0.000913,0.049578
0.229000,0.000909,0.049573
0.230000,0.000921,0.049562
0.231000,0.000925,0.049557
0.232000,0.000929,0.049552
0.233000,0.000937,0.049544
0.234000,0.000942,0.049539
0.235000,0.000946,0.049541
0.236000,0.000941,0.049536
0.237000,0.000945,0.049531
0.238000,0.000949,0.049526
0.239000,0.000953,0.049521
0.240000,0.000958,0.049518
0.241000,0.000966,0.049510
0.242000,0.000970,0.049507
0.243000,0.000974,0.049503
0.244000,0.000978,0.049500
0.245000,0.000991,0.049497
0.246000,0.001003,0.049485
0.247000,0.001015,0.049474
0.248000,0.001019,0.049471
0.249000,0.001024,0.049467
0.250000,0.001020,0.049466
0.251000,0.001020,0.049466
0.252000,0.001024,0.049461
0.253000,0.001036,0.049449
0.254000,0.001036,0.049443
0.255000,0.001032,0.049441
0.256000,0.001024,0.049443
0.257000,0.001019,0.049440
0.258000,0.001015,0.049436
0.259000,0.001023,0.049428
0.260000,0.001028,0.049417
0.261000,0.001023,0.049407
0.262000,0.001011,0.049403
0.263000,0.001007,0.049398
0.264000,0.001011,0.049393
0.265000,0.001019,0.049385
0.266000,0.001023,0.049364
0.267000,0.001031,0.049355
0.268000,0.001035,0.049359
0.269000,0.001039,0.049355
0.270000,0.001044,0.049359
0.271000,0.001060,0.049359
0.272000,0.001072,0.049352
0.273000,0.001076,0.049347
0.274000,0.001081,0.049344
0.275000,0.001085,0.049347
0.276000,0.001093,0.049336
0.277000,0.001093,0.049320
0.278000,0.001089,0.049311
0.279000,0.001097,0.049301
0.280000,0.001089,0.049293
0.281000,0.001093,0.049282
0.282000,0.001093,0.049280
0.283000,0.001089,0.049272
0.284000,0.001093,0.049267
0.285000,0.001089,0.049262
0.286000,0.001093,0.049256
0.287000,0.001101,0.049248
0.288000,0.001097,0.049235
0.289000,0.001101,0.049222
0.290000,0.001097,0.049223
0.291000,0.001096,0.049207
0.292000,0.001109,0.049186
0.293000,0.001113,0.049181
0.294000,0.001117,0.049178
0.295000,0.001117,0.049178
0.296000,0.001117,0.049178
0.297000,0.001117,0.049176
0.298000,0.001130,0.049171
0.299000,0.001138,0.049155
0.300000,0.001138,0.049153
0.301000,0.001130,0.049161
0.302000,0.001138,0.049153
0.303000,0.001146,0.049145
0.304000,0.001146,0.049137
0.305000,0.001146,0.049129
0.306000,0.001154,0.049120
0.307000,0.001146,0.049120
0.308000,0.001146,0.049122
0.309000,0.001162,0.049116
0.310000,0.001175,0.049106
0.311000,0.001179,0.049103
0.312000,0.001179,0.049103
0.313000,0.001183,0.049098
0.314000,0.001191,0.049098
0.315000,0.001199,0.049099
0.316000,0.001203,0.049094
0.317000,0.001212,0.049094
0.318000,0.001203,0.049093
0.319000,0.001203,0.049091
0.320000,0.001199,0.049086
0.321000,0.001199,0.049078
0.322000,0.001204,0.049075
0.323000,0.001199,0.049060
0.324000,0.001199,0.049050
0.325000,0.001199,0.049042
0.326000,0.001195,0.049035
0.327000,0.001199,0.049024
0.328000,0.001203,0.049019
0.329000,0.001199,0.049013
0.330000,0.001203,0.049008
0.331000,0.001207,0.049003
0.332000,0.001215,0.049005
0.333000,0.001215,0.049005
0.334000,0.001228,0.049010
0.335000,0.001232,0.049007
0.336000,0.001240,0.049006
0.337000,0.001244,0.049003
0.338000,0.001257,0.049002
0.339000,0.001265,0.049003
0.340000,0.001269,0.049000
0.341000,0.001269,0.049000
0.342000,0.001265,0.049005
0.343000,0.001265,0.048996
0.344000,0.001269,0.048993
0.345000,0.001273,0.048988
0.346000,0.001277,0.048985
0.347000,0.001273,0.048982
0.348000,0.001265,0.048974
0.349000,0.001257,0.048974
0.350000,0.001252,0.048971
0.351000,0.001261,0.048962
0.352000,0.001265,0.048958
0.353000,0.001260,0.048954
0.354000,0.001252,0.048956
0.355000,0.001244,0.048956
0.356000,0.001240,0.048951
0.357000,0.001240,0.048951
0.358000,0.001248,0.048945
0.359000,0.001252,0.048941
0.360000,0.001248,0.048938
0.361000,0.001240,0.048940
0.362000,0.001244,0.048936
0.363000,0.001248,0.048933
0.364000,0.001256,0.048925
0.365000,0.001269,0.048928
0.366000,0.001277,0.048927
0.367000,0.001277,0.048927
0.368000,0.001285,0.048925
0.369000,0.001297,0.048920
0.370000,0.001302,0.048917
0.371000,0.001310,0.048915
0.372000,0.001310,0.048912
0.373000,0.001306,0.048914
0.374000,0.001306,0.048905
0.375000,0.001306,0.048897
0.376000,0.001310,0.048899
0.377000,0.001310,0.048900
0.378000,0.001310,0.048900
0.379000,0.001310,0.048897
0.380000,0.001306,0.048892
0.381000,0.001314,0.048894
0.382000,0.001314,0.048887
0.383000,0.001306,0.048887
0.384000,0.001310,0.048892
0.385000,0.001310,0.048894
0.386000,0.001310,0.048884
0.387000,0.001310,0.048884
0.388000,0.001310,0.048878
0.389000,0.001306,0.048874
0.390000,0.001297,0.048858
0.391000,0.001297,0.048858
0.392000,0.001302,0.048855
0.393000,0.001293,0.048847
0.394000,0.001293,0.048832
0.395000,0.001285,0.048827
0.396000,0.001277,0.048813
0.397000,0.001277,0.048806
0.398000,0.001277,0.048800
0.399000,0.001277,0.048801
0.400000,0.001277,0.048795
0.401000,0.001277,0.048788
0.402000,0.001277,0.048783
0.403000,0.001272,0.048780
0.404000,0.001272,0.048772
0.405000,0.001264,0.048772
0.406000,0.001264,0.048772
0.407000,0.001260,0.048769
0.408000,0.001256,0.048774
0.409000,0.001248,0.048776
0.410000,0.001248,0.048776
0.411000,0.001239,0.048775
0.412000,0.001235,0.048779
0.413000,0.001236,0.048793
0.414000,0.001240,0.048798
0.415000,0.001240,0.048806
0.416000,0.001240,0.048820
0.417000,0.001244,0.048822
0.418000,0.001256,0.048832
0.419000,0.001257,0.048855
0.420000,0.001265,0.048868
0.421000,0.001269,0.048886
0.422000,0.001269,0.048900
0.423000,0.001273,0.048917
0.424000,0.001269,0.048935
0.425000,0.001265,0.048944
0.426000,0.001269,0.048962
0.427000,0.001269,0.048975
0.428000,0.001269,0.048982
0.429000,0.001269,0.048997
0.430000,0.001269,0.048993
0.431000,0.001273,0.048987
0.432000,0.001277,0.048988
0.433000,0.001285,0.048985
0.434000,0.001294,0.048990
0.435000,0.001293,0.048993
0.436000,0.001289,0.048995
0.437000,0.001281,0.048990
0.438000,0.001277,0.048990
0.439000,0.001273,0.049000
0.440000,0.001269,0.049010
0.441000,0.001264,0.049019
0.442000,0.001260,0.049029
0.443000,0.001260,0.049036
0.444000,0.001256,0.049039
0.445000,0.001256,0.049045
0.446000,0.001256,0.049052
0.447000,0.001261,0.049045
0.448000,0.001265,0.049048
0.449000,0.001273,0.049047
0.450000,0.001273,0.049047
0.451000,0.001273,0.049047
0.452000,0.001277,0.049052
0.453000,0.001281,0.049058
0.454000,0.001281,0.049058
0.455000,0.001289,0.049060
0.456000,0.001298,0.049071
0.457000,0.001306,0.049073
0.458000,0.001306,0.049076
0.459000,0.001310,0.049075
0.460000,0.001318,0.049068
0.461000,0.001326,0.049063
0.462000,0.001330,0.049062
0.463000,0.001334,0.049060
0.464000,0.001343,0.049055
0.465000,0.001347,0.049054
0.466000,0.001351,0.049052
0.467000,0.001363,0.049059
0.468000,0.001371,0.049060
0.469000,0.001376,0.049067
0.470000,0.001376,0.049068
0.471000,0.001388,0.049067
0.472000,0.001396,0.049068
0.473000,0.001401,0.049073
0.474000,0.001401,0.049073
0.475000,0.001405,0.049070
0.476000,0.001401,0.049065
0.477000,0.001401,0.049065
0.478000,0.001401,0.049075
0.479000,0.001405,0.049078
0.480000,0.001397,0.049086
0.481000,0.001392,0.049097
0.482000,0.001393,0.049104
0.483000,0.001397,0.049115
0.484000,0.001388,0.049128
0.485000,0.001380,0.049150
0.486000,0.001380,0.049163
0.487000,0.001392,0.049169
0.488000,0.001397,0.049184
0.489000,0.001401,0.049190
0.490000,0.001409,0.049201
0.491000,0.001409,0.049214
0.492000,0.001409,0.049226
0.493000,0.001421,0.049243
0.494000,0.001434,0.049245
0.495000,0.001434,0.049258
0.496000,0.001422,0.049274
0.497000,0.001426,0.049284
0.498000,0.001434,0.049305
0.499000,0.001438,0.049307
0.500000,0.001442,0.049315
0.501000,0.001438,0.049325
0.502000,0.001434,0.049326
0.503000,0.001434,0.049333
0.504000,0.001438,0.049336
0.505000,0.001442,0.049333
0.506000,0.001430,0.049337
0.507000,0.001417,0.049334
0.508000,0.001405,0.049339
0.509000,0.001401,0.049338
0.510000,0.001405,0.049336
0.511000,0.001409,0.049343
0.512000,0.001409,0.049344
0.513000,0.001405,0.049343
0.514000,0.001405,0.049338
0.515000,0.001409,0.049328
0.516000,0.001413,0.049320
0.517000,0.001425,0.049312
0.518000,0.001430,0.049320
0.519000,0.001426,0.049312
0.520000,0.001417,0.049299
0.521000,0.001413,0.049291
0.522000,0.001418,0.049291
0.523000,0.001417,0.049286
0.524000,0.001418,0.049283
0.525000,0.001417,0.049278
0.526000,0.001413,0.049278
0.527000,0.001413,0.049265
0.528000,0.001417,0.049257
0.529000,0.001426,0.049252
0.530000,0.001430,0.049244
0.531000,0.001430,0.049241
0.532000,0.001438,0.049238
0.533000,0.001438,0.049225
0.534000,0.001442,0.049215
0.535000,0.001447,0.049208
0.536000,0.001455,0.049198
0.537000,0.001463,0.049195
0.538000,0.001463,0.049192
0.539000,0.001464,0.049197
0.540000,0.001460,0.049188
0.541000,0.001456,0.049190
0.542000,0.001456,0.049195
0.543000,0.001456,0.049201
0.544000,0.001452,0.049200
0.545000,0.001444,0.049211
0.546000,0.001436,0.049222
0.547000,0.001436,0.049227
0.548000,0.001444,0.049222
0.549000,0.001452,0.049225
0.550000,0.001457,0.049232
0.551000,0.001461,0.049240
0.552000,0.001461,0.049250
0.553000,0.001461,0.049263
0.554000,0.001461,0.049266
0.555000,0.001461,0.049269
0.556000,0.001457,0.049276
0.557000,0.001441,0.049289
0.558000,0.001441,0.049302
0.559000,0.001429,0.049310
0.560000,0.001420,0.049322
0.561000,0.001416,0.049323
0.562000,0.001421,0.049331
0.563000,0.001421,0.049343
0.564000,0.001425,0.049349
0.565000,0.001433,0.049351
0.566000,0.001446,0.049356
0.567000,0.001446,0.049365
0.568000,0.001458,0.049378
0.569000,0.001467,0.049388
0.570000,0.001471,0.049401
0.571000,0.001479,0.049407
0.572000,0.001488,0.049417
0.573000,0.001496,0.049435
0.574000,0.001496,0.049453
0.575000,0.001505,0.049461
0.576000,0.001509,0.049463
0.577000,0.001509,0.049461
0.578000,0.001525,0.049468
0.579000,0.001541,0.049474
0.580000,0.001542,0.049491
0.581000,0.001546,0.049500
0.582000,0.001546,0.049499
0.583000,0.001550,0.049494
0.584000,0.001550,0.049500
0.585000,0.001550,0.049508
0.586000,0.001554,0.049521
0.587000,0.001550,0.049525
0.588000,0.001542,0.049533
0.589000,0.001546,0.049528
0.590000,0.001542,0.049531
0.591000,0.001542,0.049536
0.592000,0.001537,0.049546
0.593000,0.001538,0.049562
0.594000,0.001542,0.049574
0.595000,0.001546,0.049574
0.596000,0.001542,0.049575
0.597000,0.001550,0.049580
0.598000,0.001550,0.049593
0.599000,0.001558,0.049598
0.600000,0.001566,0.049612
0.601000,0.001575,0.049625
0.602000,0.001579,0.049633
0.603000,0.001583,0.049640
0.604000,0.001591,0.049653
0.605000,0.001603,0.049668
0.606000,0.001607,0.049674
0.607000,0.001616,0.049677
0.608000,0.001620,0.049683
0.609000,0.001628,0.049687
0.610000,0.001644,0.049699
0.611000,0.001653,0.049703
0.612000,0.001665,0.049704
0.613000,0.001665,0.049709
0.614000,0.001673,0.049715
0.615000,0.001677,0.049725
0.616000,0.001682,0.049735
0.617000,0.001690,0.049741
0.618000,0.001694,0.049751
0.619000,0.001698,0.049761
0.620000,0.001710,0.049770
0.621000,0.001710,0.049783
0.622000,0.001715,0.049793
0.623000,0.001715,0.049807
0.624000,0.001731,0.049822
0.625000,0.001744,0.049840
0.626000,0.001760,0.049855
0.627000,0.001772,0.049864
0.628000,0.001772,0.049868
0.629000,0.001776,0.049877
0.630000,0.001784,0.049882
0.631000,0.001801,0.049895
0.632000,0.001801,0.049898
0.633000,0.001793,0.049901
0.634000,0.001788,0.049901
0.635000,0.001780,0.049904
0.636000,0.001780,0.049917
0.637000,0.001788,0.049922
0.638000,0.001796,0.049927
0.639000,0.001805,0.049932
0.640000,0.001804,0.049935
0.641000,0.001813,0.049941
0.642000,0.001825,0.049951
0.643000,0.001841,0.049956
0.644000,0.001858,0.049959
0.645000,0.001862,0.049949
0.646000,0.001862,0.049952
0.647000,0.001857,0.049952
0.648000,0.001861,0.049952
0.649000,0.001861,0.049949
0.650000,0.001874,0.049955
0.651000,0.001873,0.049950
0.652000,0.001869,0.049950
0.653000,0.001869,0.049956
0.654000,0.001878,0.049965
0.655000,0.001878,0.049965
0.656000,0.001882,0.049960
0.657000,0.001886,0.049971
0.658000,0.001894,0.049973
0.659000,0.001894,0.049966
0.660000,0.001898,0.049965
0.661000,0.001902,0.049963
0.662000,0.001902,0.049958
0.663000,0.001898,0.049957
0.664000,0.001911,0.049963
0.665000,0.001915,0.049970
0.666000,0.001915,0.049965
0.667000,0.001915,0.049966
0.668000,0.001911,0.049965
0.669000,0.001912,0.049968
0.670000,0.001908,0.049966
0.671000,0.001904,0.049965
0.672000,0.001904,0.049966
0.673000,0.001899,0.049965
0.674000,0.001903,0.049963
0.675000,0.001908,0.049962
0.676000,0.001908,0.049964
0.677000,0.001908,0.049967
0.678000,0.001908,0.049968
0.679000,0.001916,0.049970
0.680000,0.001916,0.049970
0.681000,0.001924,0.049972
0.682000,0.001928,0.049969
0.683000,0.001928,0.049969
0.684000,0.001937,0.049977
0.685000,0.001949,0.049982
0.686000,0.001961,0.049985
0.687000,0.001965,0.049980
0.688000,0.001969,0.049985
0.689000,0.001982,0.049996
0.690000,0.001978,0.049998
0.691000,0.001978,0.049998
0.692000,0.001982,0.050003
0.693000,0.001965,0.050003
0.694000,0.001961,0.050000
0.695000,0.001957,0.050003
0.696000,0.001957,0.050011
0.697000,0.001957,0.050011
0.698000,0.001957,0.050005
0.699000,0.001965,0.050006
0.700000,0.001969,0.050011
0.701000,0.001973,0.049998
0.702000,0.001994,0.049995
0.703000,0.001994,0.050003
0.704000,0.001998,0.050001
0.705000,0.002007,0.049996
0.706000,0.002011,0.049995
0.707000,0.002011,0.049998
0.708000,0.002003,0.049993
0.709000,0.002011,0.049997
0.710000,0.002011,0.050010
0.711000,0.002011,0.050015
0.712000,0.002016,0.050007
0.713000,0.002024,0.050012
0.714000,0.002024,0.050023
0.715000,0.002029,0.050021
0.716000,0.002033,0.050018
0.717000,0.002045,0.050016
0.718000,0.002049,0.050013
0.719000,0.002066,0.050013
0.720000,0.002066,0.050013
0.721000,0.002074,0.050015
0.722000,0.002082,0.050013
0.723000,0.002090,0.050003
0.724000,0.002090,0.050010
0.725000,0.002099,0.050010
0.726000,0.002107,0.050008
0.727000,0.002111,0.050013
0.728000,0.002103,0.050021
0.729000,0.002107,0.050014
0.730000,0.002107,0.050011
0.731000,0.002107,0.050009
0.732000,0.002102,0.050019
0.733000,0.002106,0.050021
0.734000,0.002106,0.050026
0.735000,0.002098,0.050032
0.736000,0.002090,0.050036
0.737000,0.002093,0.050027
0.738000,0.002089,0.050037
0.739000,0.002085,0.050047
0.740000,0.002077,0.050052
0.741000,0.002077,0.050050
0.742000,0.002077,0.050057
0.743000,0.002076,0.050055
0.744000,0.002080,0.050057
0.745000,0.002084,0.050052
0.746000,0.002076,0.050060
0.747000,0.002076,0.050060
0.748000,0.002076,0.050052
0.749000,0.002080,0.050049
0.750000,0.002088,0.050041
0.751000,0.002092,0.050023
0.752000,0.002097,0.050013
0.753000,0.002097,0.050017
0.754000,0.002093,0.050015
0.755000,0.002097,0.050004
0.756000,0.002101,0.049994
0.757000,0.002105,0.049992
0.758000,0.002101,0.049989
0.759000,0.002101,0.049991
0.760000,0.002097,0.049987
0.761000,0.002097,0.049981
0.762000,0.002101,0.049968
0.763000,0.002109,0.049960
0.764000,0.002113,0.049958
0.765000,0.002113,0.049960
0.766000,0.002118,0.049958
0.767000,0.002122,0.049958
0.768000,0.002122,0.049953
0.769000,0.002122,0.049955
0.770000,0.002118,0.049968
0.771000,0.002118,0.049978
0.772000,0.002114,0.049984
0.773000,0.002114,0.049986
0.774000,0.002114,0.049994
0.775000,0.002110,0.049999
0.776000,0.002115,0.050002
0.777000,0.002110,0.050007
0.778000,0.002111,0.050023
0.779000,0.002123,0.050028
0.780000,0.002127,0.050025
0.781000,0.002135,0.050025
0.782000,0.002135,0.050031
0.783000,0.002148,0.050034
0.784000,0.002156,0.050047
0.785000,0.002156,0.050052
0.786000,0.002168,0.050062
0.787000,0.002172,0.050064
0.788000,0.002164,0.050068
0.789000,0.002164,0.050075
0.790000,0.002164,0.050081
0.791000,0.002168,0.050091
0.792000,0.002164,0.050093
0.793000,0.002159,0.050088
0.794000,0.002164,0.050091
0.795000,0.002164,0.050088
0.796000,0.002164,0.050088
0.797000,0.002172,0.050096
0.798000,0.002180,0.050102
0.799000,0.002180,0.050109
0.800000,0.002188,0.050109
0.801000,0.002196,0.050109
0.802000,0.002208,0.050112
0.803000,0.002208,0.050114
0.804000,0.002204,0.050120
0.805000,0.002221,0.050130
0.806000,0.002225,0.050129
0.807000,0.002225,0.050132
0.808000,0.002229,0.050139
0.809000,0.002225,0.050145
0.810000,0.002221,0.050152
0.811000,0.002217,0.050158
0.812000,0.002218,0.050160
0.813000,0.002230,0.050165
0.814000,0.002226,0.050168
0.815000,0.002226,0.050174
0.816000,0.002230,0.050177
0.817000,0.002238,0.050177
0.818000,0.002251,0.050182
0.819000,0.002259,0.050191
0.820000,0.002267,0.050199
0.821000,0.002279,0.050212
0.822000,0.002275,0.050225
0.823000,0.002275,0.050235
0.824000,0.002275,0.050245
0.825000,0.002272,0.050259
0.826000,0.002263,0.050269
0.827000,0.002255,0.050277
0.828000,0.002251,0.050283
0.829000,0.002248,0.050290
0.830000,0.002244,0.050303
0.831000,0.002252,0.050313
0.832000,0.002256,0.050317
0.833000,0.002260,0.050324
0.834000,0.002260,0.050332
0.835000,0.002264,0.050345
0.836000,0.002269,0.050358
0.837000,0.002277,0.050366
0.838000,0.002273,0.050378
0.839000,0.002281,0.050378
0.840000,0.002281,0.050378
0.841000,0.002281,0.050386
0.842000,0.002285,0.050397
0.843000,0.002294,0.050405
0.844000,0.002302,0.050413
0.845000,0.002302,0.050413
0.846000,0.002298,0.050417
0.847000,0.002306,0.050417
0.848000,0.002302,0.050428
0.849000,0.002294,0.050444
0.850000,0.002294,0.050454
0.851000,0.002290,0.050459
0.852000,0.002273,0.050467
0.853000,0.002265,0.050483
0.854000,0.002265,0.050499
0.855000,0.002265,0.050516
0.856000,0.002262,0.050537
0.857000,0.002257,0.050542
0.858000,0.002253,0.050545
0.859000,0.002245,0.050560
0.860000,0.002245,0.050566
0.861000,0.002249,0.050577
0.862000,0.002249,0.050576
0.863000,0.002245,0.050579
0.864000,0.002249,0.050582
0.865000,0.002245,0.050579
0.866000,0.002245,0.050587
0.867000,0.002245,0.050595
0.868000,0.002245,0.050595
0.869000,0.002241,0.050600
0.870000,0.002241,0.050600
0.871000,0.002237,0.050605
0.872000,0.002237,0.050607
0.873000,0.002229,0.050608
0.874000,0.002233,0.050611
0.875000,0.002233,0.050611
0.876000,0.002241,0.050613
0.877000,0.002254,0.050610
0.878000,0.002254,0.050610
0.879000,0.002258,0.050606
0.880000,0.002262,0.050603
0.881000,0.002262,0.050603
0.882000,0.002262,0.050603
0.883000,0.002262,0.050603
0.884000,0.002258,0.050598
0.885000,0.002246,0.050593
0.886000,0.002237,0.050593
0.887000,0.002237,0.050593
0.888000,0.002237,0.050593
0.889000,0.002233,0.050596
0.890000,0.002225,0.050605
0.891000,0.002225,0.050605
0.892000,0.002221,0.050608
0.893000,0.002221,0.050618
0.894000,0.002229,0.050628
0.895000,0.002225,0.050631
0.896000,0.002217,0.050633
0.897000,0.002213,0.050637
0.898000,0.002213,0.050639
0.899000,0.002213,0.050639
0.900000,0.002209,0.050644
0.901000,0.002205,0.050649
0.902000,0.002201,0.050652
0.903000,0.002197,0.050653
0.904000,0.002201,0.050657
0.905000,0.002213,0.050666
0.906000,0.002209,0.050670
0.907000,0.002205,0.050681
0.908000,0.002205,0.050687
0.909000,0.002201,0.050697
0.910000,0.002201,0.050702
0.911000,0.002201,0.050708
0.912000,0.002205,0.050712
0.913000,0.002205,0.050728
0.914000,0.002197,0.050734
0.915000,0.002201,0.050744
0.916000,0.002209,0.050750
0.917000,0.002217,0.050758
0.918000,0.002221,0.050770
0.919000,0.002234,0.050775
0.920000,0.002238,0.050786
0.921000,0.002238,0.050794
0.922000,0.002234,0.050798
0.923000,0.002234,0.050806
0.924000,0.002233,0.050814
0.925000,0.002229,0.050817
0.926000,0.002229,0.050824
0.927000,0.002229,0.050822
0.928000,0.002225,0.050833
