Time,CoPx,CoPy
4.216000,0.005400,0.057988
4.217000,0.005404,0.057997
4.218000,0.005404,0.057997
4.219000,0.005408,0.057990
4.220000,0.005416,0.057980
4.221000,0.005424,0.057972
4.222000,0.005428,0.057967
4.223000,0.005432,0.057970
4.224000,0.005449,0.057976
4.225000,0.005469,0.057979
4.226000,0.005473,0.057983
4.227000,0.005490,0.057981
4.228000,0.005502,0.057984
4.229000,0.005506,0.057987
4.230000,0.005510,0.057990
4.231000,0.005518,0.057996
4.232000,0.005522,0.057999
4.233000,0.005526,0.057986
4.234000,0.005530,0.057973
4.235000,0.005547,0.057956
4.236000,0.005555,0.057948
4.237000,0.005555,0.057942
4.238000,0.005571,0.057944
4.239000,0.005575,0.057933
4.240000,0.005576,0.057921
4.241000,0.005580,0.057911
4.242000,0.005585,0.057910
4.243000,0.005585,0.057914
4.244000,0.005585,0.057918
4.245000,0.005586,0.057913
4.246000,0.005586,0.057907
4.247000,0.005582,0.057890
4.248000,0.005578,0.057882
4.249000,0.005586,0.057876
4.250000,0.005591,0.057875
4.251000,0.005591,0.057879
4.252000,0.005591,0.057865
4.253000,0.005591,0.057859
4.254000,0.005591,0.057860
4.255000,0.005596,0.057859
4.256000,0.005592,0.057856
4.257000,0.005600,0.057864
4.258000,0.005596,0.057869
4.259000,0.005592,0.057856
4.260000,0.005591,0.057846
4.261000,0.005583,0.057852
4.262000,0.005579,0.057847
4.263000,0.005575,0.057842
4.264000,0.005570,0.057843
4.265000,0.005566,0.057844
4.266000,0.005562,0.057827
4.267000,0.005553,0.057817
4.268000,0.005553,0.057824
4.269000,0.005544,0.057822
4.270000,0.005536,0.057820
4.271000,0.005528,0.057826
4.272000,0.005519,0.057824
4.273000,0.005515,0.057828
4.274000,0.005519,0.057831
4.275000,0.005511,0.057839
4.276000,0.005502,0.057843
4.277000,0.005489,0.057844
4.278000,0.005481,0.057851
4.279000,0.005485,0.057846
4.280000,0.005480,0.057839
4.281000,0.005476,0.057840
4.282000,0.005472,0.057833
4.283000,0.005472,0.057839
4.284000,0.005467,0.057842
4.285000,0.005467,0.057842
4.286000,0.005463,0.057844
4.287000,0.005467,0.057847
4.288000,0.005471,0.057848
4.289000,0.005471,0.057848
4.290000,0.005471,0.057854
4.291000,0.005471,0.057862
4.292000,0.005467,0.057857
4.293000,0.005467,0.057863
4.294000,0.005467,0.057869
4.295000,0.005466,0.057878
4.296000,0.005458,0.057884
4.297000,0.005450,0.057890
4.298000,0.005449,0.057895
4.299000,0.005445,0.057898
4.300000,0.005436,0.057902
4.301000,0.005432,0.057913
4.302000,0.005432,0.057911
4.303000,0.005428,0.057904
4.304000,0.005423,0.057899
4.305000,0.005423,0.057905
4.306000,0.005423,0.057903
4.307000,0.005427,0.057896
4.308000,0.005439,0.057891
4.309000,0.005443,0.057886
4.310000,0.005447,0.057888
4.311000,0.005455,0.057894
4.312000,0.005468,0.057905
4.313000,0.005480,0.057914
4.314000,0.005496,0.057904
4.315000,0.005504,0.057902
4.316000,0.005512,0.057911
4.317000,0.005516,0.057920
4.318000,0.005524,0.057928
4.319000,0.005525,0.057928
4.320000,0.005533,0.057926
4.321000,0.005537,0.057923
4.322000,0.005545,0.057925
4.323000,0.005545,0.057933
4.324000,0.005550,0.057946
4.325000,0.005546,0.057957
4.326000,0.005549,0.057952
4.327000,0.005557,0.057950
4.328000,0.005561,0.057951
4.329000,0.005561,0.057959
4.330000,0.005557,0.057961
4.331000,0.005557,0.057953
4.332000,0.005553,0.057950
4.333000,0.005544,0.057950
4.334000,0.005544,0.057952
4.335000,0.005536,0.057952
4.336000,0.005528,0.057952
4.337000,0.005520,0.057954
4.338000,0.005508,0.057951
4.339000,0.005508,0.057961
4.340000,0.005508,0.057975
4.341000,0.005512,0.057986
4.342000,0.005512,0.057996
4.343000,0.005508,0.057991
4.344000,0.005504,0.058006
4.345000,0.005505,0.058018
4.346000,0.005513,0.058018
4.347000,0.005521,0.058020
4.348000,0.005521,0.058012
4.349000,0.005513,0.058005
4.350000,0.005513,0.058005
4.351000,0.005513,0.058005
4.352000,0.005517,0.058008
4.353000,0.005521,0.058012
4.354000,0.005517,0.058015
4.355000,0.005517,0.058017
4.356000,0.005517,0.058025
4.357000,0.005522,0.058030
4.358000,0.005530,0.058038
4.359000,0.005526,0.058037
4.360000,0.005526,0.058037
4.361000,0.005531,0.058046
4.362000,0.005535,0.058042
4.363000,0.005543,0.058042
4.364000,0.005552,0.058061
4.365000,0.005560,0.058062
4.366000,0.005568,0.058072
4.367000,0.005573,0.058080
4.368000,0.005581,0.058090
4.369000,0.005590,0.058092
4.370000,0.005589,0.058098
4.371000,0.005594,0.058113
4.372000,0.005602,0.058123
4.373000,0.005594,0.058123
4.374000,0.005586,0.058123
4.375000,0.005573,0.058128
4.376000,0.005569,0.058123
4.377000,0.005565,0.058128
4.378000,0.005565,0.058138
4.379000,0.005562,0.058137
4.380000,0.005558,0.058134
4.381000,0.005541,0.058136
4.382000,0.005537,0.058133
4.383000,0.005542,0.058140
4.384000,0.005546,0.058145
4.385000,0.005550,0.058158
4.386000,0.005558,0.058156
4.387000,0.005567,0.058164
4.388000,0.005571,0.058169
4.389000,0.005583,0.058174
4.390000,0.005600,0.058174
4.391000,0.005608,0.058176
4.392000,0.005612,0.058179
4.393000,0.005620,0.058179
4.394000,0.005629,0.058181
4.395000,0.005625,0.058180
4.396000,0.005621,0.058168
4.397000,0.005633,0.058173
4.398000,0.005633,0.058163
4.399000,0.005637,0.058160
4.400000,0.005642,0.058163
4.401000,0.005646,0.058168
4.402000,0.005658,0.058165
4.403000,0.005658,0.058155
4.404000,0.005666,0.058155
4.405000,0.005674,0.058163
4.406000,0.005678,0.058158
4.407000,0.005687,0.058160
4.408000,0.005691,0.058163
4.409000,0.005703,0.058160
4.410000,0.005711,0.058152
4.411000,0.005703,0.058154
4.412000,0.005708,0.058153
4.413000,0.005712,0.058158
4.414000,0.005716,0.058155
4.415000,0.005716,0.058157
4.416000,0.005712,0.058162
4.417000,0.005721,0.058164
4.418000,0.005717,0.058177
4.419000,0.005713,0.058182
4.420000,0.005717,0.058191
4.421000,0.005721,0.058202
4.422000,0.005725,0.058215
4.423000,0.005733,0.058223
4.424000,0.005742,0.058231
4.425000,0.005750,0.058240
4.426000,0.005746,0.058251
4.427000,0.005750,0.058254
4.428000,0.005754,0.058273
4.429000,0.005758,0.058286
4.430000,0.005762,0.058297
4.431000,0.005766,0.058299
4.432000,0.005762,0.058310
4.433000,0.005758,0.058321
4.434000,0.005754,0.058332
4.435000,0.005754,0.058340
4.436000,0.005754,0.058348
4.437000,0.005754,0.058354
4.438000,0.005758,0.058366
4.439000,0.005762,0.058379
4.440000,0.005771,0.058387
4.441000,0.005775,0.058388
4.442000,0.005778,0.058389
4.443000,0.005778,0.058406
4.444000,0.005774,0.058425
4.445000,0.005774,0.058439
4.446000,0.005774,0.058447
4.447000,0.005770,0.058459
4.448000,0.005757,0.058476
4.449000,0.005741,0.058488
4.450000,0.005741,0.058513
4.451000,0.005733,0.058537
4.452000,0.005728,0.058546
4.453000,0.005728,0.058559
4.454000,0.005724,0.058568
4.455000,0.005724,0.058582
4.456000,0.005732,0.058596
4.457000,0.005727,0.058606
4.458000,0.005723,0.058625
4.459000,0.005711,0.058635
4.460000,0.005702,0.058639
4.461000,0.005698,0.058648
4.462000,0.005698,0.058654
4.463000,0.005689,0.058668
4.464000,0.005685,0.058678
4.465000,0.005673,0.058679
4.466000,0.005681,0.058687
4.467000,0.005685,0.058690
4.468000,0.005689,0.058693
4.469000,0.005697,0.058707
4.470000,0.005705,0.058721
4.471000,0.005705,0.058728
4.472000,0.005713,0.058734
4.473000,0.005713,0.058742
4.474000,0.005713,0.058750
4.475000,0.005713,0.058756
4.476000,0.005721,0.058771
4.477000,0.005721,0.058793
4.478000,0.005721,0.058809
4.479000,0.005717,0.058814
4.480000,0.005713,0.058825
4.481000,0.005713,0.058842
4.482000,0.005713,0.058856
4.483000,0.005713,0.058870
4.484000,0.005709,0.058881
4.485000,0.005701,0.058889
4.486000,0.005701,0.058891
4.487000,0.005705,0.058896
4.488000,0.005701,0.058900
4.489000,0.005701,0.058910
4.490000,0.005705,0.058915
4.491000,0.005709,0.058920
4.492000,0.005713,0.058925
4.493000,0.005713,0.058933
4.494000,0.005717,0.058938
4.495000,0.005726,0.058944
4.496000,0.005730,0.058947
4.497000,0.005746,0.058964
4.498000,0.005759,0.058977
4.499000,0.005763,0.058980
4.500000,0.005759,0.058985
4.501000,0.005759,0.059003
4.502000,0.005776,0.059015
4.503000,0.005789,0.059030
4.504000,0.005793,0.059037
4.505000,0.005798,0.059044
4.506000,0.005790,0.059054
4.507000,0.005794,0.059061
4.508000,0.005799,0.059078
4.509000,0.005812,0.059093
4.510000,0.005820,0.059095
4.511000,0.005808,0.059100
4.512000,0.005804,0.059107
4.513000,0.005804,0.059127
4.514000,0.005801,0.059134
4.515000,0.005809,0.059138
4.516000,0.005805,0.059143
4.517000,0.005801,0.059148
4.518000,0.005789,0.059154
4.519000,0.005776,0.059159
4.520000,0.005777,0.059160
4.521000,0.005768,0.059169
4.522000,0.005760,0.059169
4.523000,0.005760,0.059185
4.524000,0.005748,0.059198
4.525000,0.005740,0.059206
4.526000,0.005732,0.059212
4.527000,0.005732,0.059218
4.528000,0.005732,0.059218
4.529000,0.005727,0.059230
4.530000,0.005723,0.059231
4.531000,0.005723,0.059237
4.532000,0.005719,0.059232
4.533000,0.005718,0.059222
4.534000,0.005718,0.059222
4.535000,0.005718,0.059216
4.536000,0.005714,0.059206
4.537000,0.005706,0.059206
4.538000,0.005706,0.059198
4.539000,0.005707,0.059192
4.540000,0.005699,0.059180
4.541000,0.005691,0.059173
4.542000,0.005682,0.059175
4.543000,0.005679,0.059166
4.544000,0.005675,0.059163
4.545000,0.005675,0.059163
4.546000,0.005675,0.059165
4.547000,0.005671,0.059164
4.548000,0.005663,0.059166
4.549000,0.005663,0.059166
4.550000,0.005667,0.059163
4.551000,0.005675,0.059155
4.552000,0.005679,0.059150
4.553000,0.005688,0.059150
4.554000,0.005688,0.059141
4.555000,0.005696,0.059133
4.556000,0.005704,0.059131
4.557000,0.005716,0.059126
4.558000,0.005724,0.059134
4.559000,0.005724,0.059140
4.560000,0.005724,0.059138
4.561000,0.005720,0.059139
4.562000,0.005715,0.059141
4.563000,0.005715,0.059147
4.564000,0.005715,0.059143
4.565000,0.005706,0.059131
4.566000,0.005706,0.059127
4.567000,0.005706,0.059123
4.568000,0.005701,0.059118
4.569000,0.005701,0.059124
4.570000,0.005705,0.059127
4.571000,0.005701,0.059122
4.572000,0.005705,0.059125
4.573000,0.005701,0.059130
4.574000,0.005710,0.059138
4.575000,0.005706,0.059143
4.576000,0.005697,0.059141
4.577000,0.005701,0.059144
4.578000,0.005701,0.059144
4.579000,0.005705,0.059139
4.580000,0.005705,0.059147
4.581000,0.005705,0.059147
4.582000,0.005709,0.059150
4.583000,0.005706,0.059165
4.584000,0.005710,0.059170
4.585000,0.005718,0.059172
4.586000,0.005722,0.059169
4.587000,0.005722,0.059169
4.588000,0.005731,0.059179
4.589000,0.005739,0.059189
4.590000,0.005744,0.059194
4.591000,0.005752,0.059196
4.592000,0.005760,0.059188
4.593000,0.005756,0.059183
4.594000,0.005752,0.059188
4.595000,0.005752,0.059204
4.596000,0.005760,0.059212
4.597000,0.005752,0.059221
4.598000,0.005756,0.059226
4.599000,0.005752,0.059237
4.600000,0.005744,0.059251
4.601000,0.005740,0.059260
4.602000,0.005735,0.059280
4.603000,0.005739,0.059281
4.604000,0.005735,0.059284
4.605000,0.005723,0.059295
4.606000,0.005714,0.059308
4.607000,0.005697,0.059312
4.608000,0.005689,0.059318
4.609000,0.005680,0.059332
4.610000,0.005660,0.059350
4.611000,0.005651,0.059360
4.612000,0.005638,0.059373
4.613000,0.005625,0.059387
4.614000,0.005612,0.059400
4.615000,0.005608,0.059413
4.616000,0.005599,0.059432
4.617000,0.005595,0.059451
4.618000,0.005586,0.059466
4.619000,0.005581,0.059487
4.620000,0.005581,0.059506
4.621000,0.005572,0.059534
4.622000,0.005568,0.059557
4.623000,0.005568,0.059578
4.624000,0.005551,0.059592
4.625000,0.005539,0.059609
4.626000,0.005526,0.059628
4.627000,0.005522,0.059656
4.628000,0.005514,0.059670
4.629000,0.005494,0.059691
4.630000,0.005486,0.059707
4.631000,0.005473,0.059719
4.632000,0.005461,0.059738
4.633000,0.005457,0.059757
4.634000,0.005453,0.059777
4.635000,0.005444,0.059793
4.636000,0.005432,0.059798
4.637000,0.005428,0.059811
4.638000,0.005428,0.059821
4.639000,0.005420,0.059839
4.640000,0.005417,0.059863
4.641000,0.005409,0.059875
4.642000,0.005409,0.059889
4.643000,0.005410,0.059903
4.644000,0.005410,0.059917
4.645000,0.005407,0.059934
4.646000,0.005407,0.059948
4.647000,0.005408,0.059963
4.648000,0.005408,0.059971
4.649000,0.005401,0.059987
4.650000,0.005401,0.060001
4.651000,0.005394,0.060015
4.652000,0.005390,0.060026
4.653000,0.005387,0.060037
4.654000,0.005387,0.060045
4.655000,0.005372,0.060053
4.656000,0.005360,0.060064
4.657000,0.005352,0.060078
4.658000,0.005353,0.060076
4.659000,0.005349,0.060089
4.660000,0.005342,0.060097
4.661000,0.005338,0.060106
4.662000,0.005339,0.060114
4.663000,0.005331,0.060130
4.664000,0.005340,0.060146
4.665000,0.005345,0.060157
4.666000,0.005346,0.060163
4.667000,0.005338,0.060180
4.668000,0.005334,0.060181
4.669000,0.005335,0.060186
4.670000,0.005331,0.060198
4.671000,0.005324,0.060210
4.672000,0.005320,0.060221
4.673000,0.005317,0.060232
4.674000,0.005305,0.060235
4.675000,0.005297,0.060235
4.676000,0.005298,0.060241
4.677000,0.005290,0.060241
4.678000,0.005290,0.060247
4.679000,0.005287,0.060250
4.680000,0.005283,0.060255
4.681000,0.005280,0.060250
4.682000,0.005276,0.060251
4.683000,0.005285,0.060257
4.684000,0.005285,0.060263
4.685000,0.005286,0.060271
4.686000,0.005290,0.060288
4.687000,0.005287,0.060289
4.688000,0.005283,0.060290
4.689000,0.005283,0.060294
4.690000,0.005284,0.060306
4.691000,0.005280,0.060316
4.692000,0.005281,0.060328
4.693000,0.005281,0.060340
4.694000,0.005277,0.060345
4.695000,0.005277,0.060349
4.696000,0.005282,0.060372
4.697000,0.005282,0.060388
4.698000,0.005282,0.060396
4.699000,0.005278,0.060400
4.700000,0.005278,0.060408
4.701000,0.005265,0.060419
4.702000,0.005257,0.060433
4.703000,0.005257,0.060440
4.704000,0.005249,0.060462
4.705000,0.005244,0.060471
4.706000,0.005244,0.060488
4.707000,0.005240,0.060513
4.708000,0.005248,0.060535
4.709000,0.005248,0.060546
4.710000,0.005247,0.060554
4.711000,0.005255,0.060564
4.712000,0.005259,0.060587
4.713000,0.005259,0.060590
4.714000,0.005242,0.060600
4.715000,0.005237,0.060597
4.716000,0.005233,0.060596
4.717000,0.005215,0.060596
4.718000,0.005203,0.060603
4.719000,0.005194,0.060609
4.720000,0.005181,0.060616
4.721000,0.005164,0.060610
4.722000,0.005152,0.060615
4.723000,0.005147,0.060614
4.724000,0.005134,0.060622
4.725000,0.005130,0.060627
4.726000,0.005133,0.060626
4.727000,0.005133,0.060628
4.728000,0.005133,0.060630
4.729000,0.005128,0.060627
4.730000,0.005127,0.060621
4.731000,0.005127,0.060625
4.732000,0.005126,0.060629
4.733000,0.005138,0.060628
4.734000,0.005138,0.060616
4.735000,0.005130,0.060614
4.736000,0.005130,0.060612
4.737000,0.005134,0.060605
4.738000,0.005142,0.060605
4.739000,0.005146,0.060608
4.740000,0.005158,0.060592
4.741000,0.005170,0.060583
4.742000,0.005166,0.060578
4.743000,0.005166,0.060584
4.744000,0.005182,0.060588
4.745000,0.005186,0.060590
4.746000,0.005181,0.060593
4.747000,0.005173,0.060591
4.748000,0.005177,0.060592
4.749000,0.005177,0.060598
4.750000,0.005173,0.060609
4.751000,0.005172,0.060613
4.752000,0.005176,0.060614
4.753000,0.005176,0.060612
4.754000,0.005176,0.060618
4.755000,0.005180,0.060617
4.756000,0.005183,0.060616
4.757000,0.005179,0.060617
4.758000,0.005175,0.060626
4.759000,0.005179,0.060619
4.760000,0.005183,0.060620
4.761000,0.005183,0.060618
4.762000,0.005178,0.060619
4.763000,0.005182,0.060612
4.764000,0.005186,0.060615
4.765000,0.005190,0.060618
4.766000,0.005199,0.060626
4.767000,0.005207,0.060626
4.768000,0.005207,0.060626
4.769000,0.005211,0.060631
4.770000,0.005215,0.060626
4.771000,0.005215,0.060626
4.772000,0.005215,0.060634
4.773000,0.005215,0.060634
4.774000,0.005223,0.060636
4.775000,0.005219,0.060633
4.776000,0.005219,0.060627
4.777000,0.005220,0.060631
4.778000,0.005216,0.060622
4.779000,0.005212,0.060629
4.780000,0.005216,0.060620
4.781000,0.005216,0.060608
4.782000,0.005225,0.060612
4.783000,0.005225,0.060614
4.784000,0.005233,0.060610
4.785000,0.005233,0.060604
4.786000,0.005238,0.060593
4.787000,0.005246,0.060595
4.788000,0.005246,0.060589
4.789000,0.005251,0.060596
4.790000,0.005259,0.060598
4.791000,0.005259,0.060592
4.792000,0.005255,0.060589
4.793000,0.005251,0.060592
4.794000,0.005255,0.060597
4.795000,0.005259,0.060602
4.796000,0.005251,0.060608
4.797000,0.005251,0.060618
4.798000,0.005247,0.060621
4.799000,0.005251,0.060624
4.800000,0.005247,0.060628
4.801000,0.005251,0.060631
4.802000,0.005255,0.060634
4.803000,0.005255,0.060638
4.804000,0.005258,0.060637
4.805000,0.005275,0.060642
4.806000,0.005291,0.060646
4.807000,0.005299,0.060658
4.808000,0.005299,0.060671
4.809000,0.005307,0.060683
4.810000,0.005311,0.060692
4.811000,0.005311,0.060696
4.812000,0.005323,0.060705
4.813000,0.005331,0.060719
4.814000,0.005331,0.060725
4.815000,0.005331,0.060731
4.816000,0.005331,0.060731
4.817000,0.005335,0.060726
4.818000,0.005339,0.060738
4.819000,0.005342,0.060739
4.820000,0.005346,0.060750
4.821000,0.005338,0.060752
4.822000,0.005335,0.060759
4.823000,0.005330,0.060764
4.824000,0.005326,0.060767
4.825000,0.005326,0.060767
4.826000,0.005322,0.060772
4.827000,0.005326,0.060761
4.828000,0.005331,0.060768
4.829000,0.005335,0.060767
4.830000,0.005339,0.060772
4.831000,0.005339,0.060772
4.832000,0.005352,0.060778
4.833000,0.005360,0.060782
4.834000,0.005373,0.060795
4.835000,0.005385,0.060808
4.836000,0.005389,0.060815
4.837000,0.005398,0.060817
4.838000,0.005402,0.060822
4.839000,0.005415,0.060827
4.840000,0.005423,0.060829
4.841000,0.005423,0.060823
4.842000,0.005427,0.060820
4.843000,0.005427,0.060814
4.844000,0.005415,0.060803
4.845000,0.005407,0.060795
4.846000,0.005407,0.060797
4.847000,0.005415,0.060799
4.848000,0.005407,0.060793
4.849000,0.005403,0.060796
4.850000,0.005399,0.060799
4.851000,0.005394,0.060802
4.852000,0.005394,0.060802
4.853000,0.005411,0.060812
4.854000,0.005419,0.060823
4.855000,0.005415,0.060820
4.856000,0.005411,0.060817
4.857000,0.005415,0.060822
4.858000,0.005416,0.060816
4.859000,0.005416,0.060810
4.860000,0.005420,0.060809
4.861000,0.005416,0.060806
4.862000,0.005408,0.060798
4.863000,0.005404,0.060795
4.864000,0.005404,0.060795
4.865000,0.005408,0.060791
4.866000,0.005408,0.060791
4.867000,0.005412,0.060798
4.868000,0.005416,0.060804
4.869000,0.005420,0.060807
4.870000,0.005425,0.060812
4.871000,0.005429,0.060817
4.872000,0.005433,0.060820
4.873000,0.005433,0.060822
4.874000,0.005421,0.060825
4.875000,0.005417,0.060830
4.876000,0.005417,0.060828
4.877000,0.005417,0.060828
4.878000,0.005409,0.060830
4.879000,0.005413,0.060833
4.880000,0.005417,0.060836
4.881000,0.005421,0.060839
4.882000,0.005425,0.060840
4.883000,0.005437,0.060835
4.884000,0.005445,0.060825
4.885000,0.005445,0.060822
4.886000,0.005445,0.060820
4.887000,0.005449,0.060813
4.888000,0.005449,0.060805
4.889000,0.005445,0.060800
4.890000,0.005444,0.060798
4.891000,0.005440,0.060793
4.892000,0.005444,0.060798
4.893000,0.005449,0.060803
4.894000,0.005453,0.060800
4.895000,0.005453,0.060794
4.896000,0.005457,0.060791
4.897000,0.005457,0.060791
4.898000,0.005466,0.060793
4.899000,0.005470,0.060792
4.900000,0.005478,0.060792
4.901000,0.005491,0.060786
4.902000,0.005499,0.060786
4.903000,0.005511,0.060791
4.904000,0.005524,0.060802
4.905000,0.005528,0.060808
4.906000,0.005536,0.060816
4.907000,0.005540,0.060819
4.908000,0.005536,0.060820
4.909000,0.005536,0.060820
4.910000,0.005528,0.060828
4.911000,0.005523,0.060831
4.912000,0.005511,0.060836
4.913000,0.005511,0.060836
4.914000,0.005515,0.060839
4.915000,0.005511,0.060842
4.916000,0.005507,0.060845
4.917000,0.005515,0.060847
4.918000,0.005511,0.060860
4.919000,0.005515,0.060863
4.920000,0.005511,0.060867
4.921000,0.005511,0.060873
4.922000,0.005511,0.060879
4.923000,0.005511,0.060885
4.924000,0.005515,0.060888
4.925000,0.005519,0.060891
4.926000,0.005515,0.060902
4.927000,0.005523,0.060908
4.928000,0.005511,0.060919
4.929000,0.005515,0.060922
4.930000,0.005523,0.060926
4.931000,0.005523,0.060934
4.932000,0.005519,0.060945
4.933000,0.005515,0.060956
4.934000,0.005510,0.060968
4.935000,0.005510,0.060974
4.936000,0.005506,0.060977
4.937000,0.005510,0.060988
4.938000,0.005506,0.060999
4.939000,0.005502,0.061004
4.940000,0.005490,0.061015
4.941000,0.005486,0.061026
4.942000,0.005486,0.061043
4.943000,0.005486,0.061051
4.944000,0.005482,0.061064
4.945000,0.005478,0.061085
4.946000,0.005474,0.061092
4.947000,0.005470,0.061114
4.948000,0.005466,0.061143
4.949000,0.005471,0.061156
4.950000,0.005471,0.061158
4.951000,0.005467,0.061163
4.952000,0.005463,0.061176
4.953000,0.005463,0.061184
4.954000,0.005467,0.061179
4.955000,0.005467,0.061186
4.956000,0.005466,0.061184
4.957000,0.005471,0.061180
4.958000,0.005475,0.061183
4.959000,0.005479,0.061194
4.960000,0.005483,0.061206
4.961000,0.005483,0.061222
4.962000,0.005483,0.061238
4.963000,0.005488,0.061251
4.964000,0.005500,0.061262
4.965000,0.005508,0.061272
4.966000,0.005517,0.061281
4.967000,0.005521,0.061294
4.968000,0.005513,0.061304
4.969000,0.005509,0.061311
4.970000,0.005513,0.061317
4.971000,0.005521,0.061317
4.972000,0.005517,0.061330
4.973000,0.005505,0.061343
4.974000,0.005497,0.061361
4.975000,0.005489,0.061380
4.976000,0.005481,0.061390
4.977000,0.005489,0.061408
4.978000,0.005498,0.061416
4.979000,0.005494,0.061430
4.980000,0.005478,0.061448
4.981000,0.005474,0.061461
4.982000,0.005474,0.061471
4.983000,0.005474,0.061479
4.984000,0.005461,0.061480
4.985000,0.005457,0.061492
4.986000,0.005453,0.061503
4.987000,0.005440,0.061522
4.988000,0.005436,0.061533
4.989000,0.005445,0.061549
4.990000,0.005445,0.061572
4.991000,0.005436,0.061586
4.992000,0.005436,0.061608
4.993000,0.005449,0.061630
4.994000,0.005449,0.061654
4.995000,0.005437,0.061673
4.996000,0.005437,0.061689
4.997000,0.005432,0.061709
4.998000,0.005424,0.061723
4.999000,0.005424,0.061733
5.000000,0.005433,0.061751
5.001000,0.005429,0.061763
5.002000,0.005420,0.061777
5.003000,0.005424,0.061788
5.004000,0.005437,0.061799
5.005000,0.005437,0.061815
5.006000,0.005445,0.061823
5.007000,0.005449,0.061843
5.008000,0.005449,0.061855
5.009000,0.005445,0.061864
5.010000,0.005441,0.061877
5.011000,0.005433,0.061885
5.012000,0.005428,0.061896
5.013000,0.005416,0.061901
5.014000,0.005416,0.061901
5.015000,0.005412,0.061912
5.016000,0.005412,0.061912
5.017000,0.005408,0.061917
5.018000,0.005408,0.061925
5.019000,0.005413,0.061939
5.020000,0.005421,0.061947
5.021000,0.005413,0.061955
5.022000,0.005417,0.061964
5.023000,0.005416,0.061978
5.024000,0.005417,0.061988
5.025000,0.005417,0.061997
5.026000,0.005417,0.062007
5.027000,0.005417,0.062023
5.028000,0.005417,0.062029
5.029000,0.005417,0.062045
5.030000,0.005425,0.062045
5.031000,0.005433,0.062048
5.032000,0.005438,0.062052
5.033000,0.005434,0.062058
5.034000,0.005434,0.062060
5.035000,0.005434,0.062058
5.036000,0.005438,0.062052
5.037000,0.005442,0.062049
5.038000,0.005438,0.062048
5.039000,0.005438,0.062056
5.040000,0.005434,0.062070
5.041000,0.005434,0.062072
5.042000,0.005447,0.062075
5.043000,0.005447,0.062075
5.044000,0.005451,0.062082
5.045000,0.005451,0.062084
5.046000,0.005451,0.062084
5.047000,0.005455,0.062079
5.048000,0.005455,0.062073
5.049000,0.005459,0.062068
5.050000,0.005460,0.062076
5.051000,0.005460,0.062078
5.052000,0.005464,0.062083
5.053000,0.005477,0.062088
5.054000,0.005485,0.062090
5.055000,0.005481,0.062097
5.056000,0.005490,0.062107
5.057000,0.005498,0.062117
5.058000,0.005507,0.062129
5.059000,0.005511,0.062135
5.060000,0.005511,0.062143
5.061000,0.005519,0.062153
5.062000,0.005515,0.062158
5.063000,0.005516,0.062168
5.064000,0.005528,0.062171
5.065000,0.005532,0.062177
5.066000,0.005536,0.062182
5.067000,0.005528,0.062190
5.068000,0.005528,0.062192
5.069000,0.005529,0.062194
5.070000,0.005529,0.062202
5.071000,0.005520,0.062210
5.072000,0.005520,0.062216
5.073000,0.005516,0.062229
5.074000,0.005521,0.062240
5.075000,0.005521,0.062240
5.076000,0.005529,0.062240
5.077000,0.005533,0.062243
5.078000,0.005541,0.062251
5.079000,0.005545,0.062256
5.080000,0.005562,0.062256
5.081000,0.005570,0.062258
5.082000,0.005583,0.062256
5.083000,0.005583,0.062249
5.084000,0.005583,0.062260
5.085000,0.005583,0.062262
5.086000,0.005583,0.062264
5.087000,0.005587,0.062261
5.088000,0.005587,0.062255
5.089000,0.005583,0.062260
5.090000,0.005579,0.062257
5.091000,0.005579,0.062259
5.092000,0.005584,0.062273
5.093000,0.005588,0.062278
5.094000,0.005592,0.062283
5.095000,0.005596,0.062288
5.096000,0.005604,0.062296
5.097000,0.005617,0.062307
5.098000,0.005621,0.062313
5.099000,0.005625,0.062336
5.100000,0.005630,0.062349
5.101000,0.005634,0.062354
5.102000,0.005646,0.062365
5.103000,0.005654,0.062373
5.104000,0.005667,0.062385
5.105000,0.005667,0.062399
5.106000,0.005671,0.062410
5.107000,0.005679,0.062424
5.108000,0.005687,0.062428
5.109000,0.005691,0.062437
5.110000,0.005699,0.062441
5.111000,0.005707,0.062445
5.112000,0.005711,0.062460
5.113000,0.005710,0.062466
5.114000,0.005715,0.062469
5.115000,0.005718,0.062470
5.116000,0.005726,0.062468
5.117000,0.005735,0.062476
5.118000,0.005739,0.062487
5.119000,0.005739,0.062503
5.120000,0.005739,0.062522
5.121000,0.005743,0.062527
5.122000,0.005747,0.062546
5.123000,0.005747,0.062562
5.124000,0.005744,0.062584
5.125000,0.005736,0.062602
5.126000,0.005727,0.062610
5.127000,0.005736,0.062618
5.128000,0.005748,0.062629
5.129000,0.005752,0.062640
5.130000,0.005760,0.062654
5.131000,0.005777,0.062663
5.132000,0.005789,0.062666
5.133000,0.005797,0.062672
5.134000,0.005813,0.062684
5.135000,0.005834,0.062693
5.136000,0.005842,0.062699
5.137000,0.005838,0.062704
5.138000,0.005850,0.062707
5.139000,0.005862,0.062718
5.140000,0.005862,0.062732
5.141000,0.005862,0.062746
5.142000,0.005866,0.062765
5.143000,0.005879,0.062776
5.144000,0.005887,0.062791
5.145000,0.005891,0.062808
5.146000,0.005907,0.062828
5.147000,0.005903,0.062845
