Frame,Sub Frame,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
2,9,0,0,0,0,0,0,0,-2.07E-05,-1.25E-05,-1.64E-05,-8.99E-06,-2.93E-06,0,0,0,0
2,10,0,0,0,0,0,0,0,-2.07E-05,-1.56E-05,-1.56E-05,-9.39E-06,-3.74E-06,0,0,0,0
2,11,0,0,0,0,0,0,0,-2.14E-05,-1.68E-05,-1.56E-05,-9.39E-06,-2.88E-06,0,0,0,0
2,12,0,0,0,0,0,0,0,-2.49E-05,-1.60E-05,-1.39E-05,-1.02E-05,-2.05E-06,0,0,0,0
2,13,0,0,0,0,0,0,0,-2.67E-05,-1.54E-05,-1.01E-05,-1.25E-05,-2.87E-06,0,0,0,0
2,14,0,0,0,0,0,0,0,-2.62E-05,-1.64E-05,-8.03E-06,-1.45E-05,-4.36E-06,0,0,0,0
2,15,0,0,0,0,0,0,0,-2.57E-05,-1.84E-05,-9.20E-06,-1.52E-05,-5.45E-06,0,0,0,0
2,16,0,0,0,0,0,0,0,-2.59E-05,-2.07E-05,-1.13E-05,-1.45E-05,-5.88E-06,0,0,0,0
2,17,0,0,0,0,0,0,0,-2.51E-05,-2.29E-05,-1.27E-05,-1.33E-05,-5.16E-06,0,0,0,0
2,18,0,0,0,0,0,0,0,-2.33E-05,-2.48E-05,-1.29E-05,-1.26E-05,-3.79E-06,0,0,0,0
2,19,0,0,0,0,0,0,0,-2.19E-05,-2.52E-05,-1.23E-05,-1.28E-05,-3.92E-06,0,0,0,0
3,0,0,0,0,0,0,0,0,-2.12E-05,-2.42E-05,-1.13E-05,-1.38E-05,-6.03E-06,0,0,0,0
3,1,0,0,0,0,0,0,0,-2.06E-05,-2.31E-05,-1.10E-05,-1.50E-05,-7.77E-06,0,0,0,0
3,2,0,0,0,0,0,0,0,-1.96E-05,-2.24E-05,-1.15E-05,-1.57E-05,-7.87E-06,0,0,0,0
3,3,0,0,0,0,0,0,0,-1.80E-05,-2.19E-05,-1.17E-05,-1.60E-05,-7.26E-06,0,0,0,0
3,4,0,0,0,0,0,0,0,-1.80E-05,-2.15E-05,-1.14E-05,-1.58E-05,-6.77E-06,0,0,0,0
3,5,0,0,0,0,0,0,0,-2.16E-05,-2.12E-05,-1.11E-05,-1.49E-05,-6.49E-06,0,0,0,0
3,6,0,0,0,0,0,0,0,-2.31E-05,-2.09E-05,-1.14E-05,-1.34E-05,-6.26E-06,0,0,0,0
3,7,0,0,0,0,0,0,0,-2.04E-05,-2.04E-05,-1.21E-05,-1.16E-05,-6.02E-06,0,0,0,0
3,8,0,0,0,0,0,0,0,-1.79E-05,-2.00E-05,-1.23E-05,-1.03E-05,-6.07E-06,0,0,0,0
3,9,0,0,0,0,0,0,0,-1.81E-05,-1.95E-05,-1.18E-05,-9.61E-06,-6.86E-06,0,0,0,0
3,10,0,0,0,0,0,0,0,-1.90E-05,-1.86E-05,-1.09E-05,-8.95E-06,-8.44E-06,0,0,0,0
3,11,0,0,0,0,0,0,0,-1.94E-05,-1.75E-05,-1.05E-05,-8.27E-06,-1.02E-05,0,0,0,0
3,12,0,0,0,0,0,0,0,-2.02E-05,-1.68E-05,-1.17E-05,-8.07E-06,-1.12E-05,0,0,0,0
3,13,0,0,0,0,0,0,0,-1.93E-05,-1.64E-05,-1.35E-05,-8.23E-06,-1.12E-05,0,0,0,0
3,14,0,0,0,0,0,0,0,-1.77E-05,-1.57E-05,-1.44E-05,-8.27E-06,-1.07E-05,0,0,0,0
3,15,0,0,0,0,0,0,0,-1.69E-05,-1.46E-05,-1.39E-05,-8.00E-06,-1.02E-05,0,0,0,0
3,16,0,0,0,0,0,0,0,-1.67E-05,-1.30E-05,-1.24E-05,-7.71E-06,-1.00E-05,0,0,0,0
3,17,0,0,0,0,0,0,0,-1.83E-05,-1.04E-05,-1.06E-05,-8.09E-06,-1.02E-05,0,0,0,0
3,18,0,0,0,0,0,0,0,-1.88E-05,-8.22E-06,-9.40E-06,-9.28E-06,-1.08E-05,0,0,0,0
3,19,0,0,0,0,0,0,0,-1.82E-05,-8.05E-06,-9.23E-06,-1.00E-05,-1.10E-05,0,0,0,0
4,0,0,0,0,0,0,0,0,-1.84E-05,-9.76E-06,-9.44E-06,-9.54E-06,-1.05E-05,0,0,0,0
4,1,0,0,0,0,0,0,0,-1.78E-05,-1.18E-05,-9.72E-06,-8.71E-06,-9.27E-06,0,0,0,0
4,2,0,0,0,0,0,0,0,-1.48E-05,-1.26E-05,-9.78E-06,-8.41E-06,-7.53E-06,0,0,0,0
4,3,0,0,0,0,0,0,0,-1.51E-05,-1.19E-05,-9.28E-06,-8.54E-06,-5.81E-06,0,0,0,0
4,4,0,0,0,0,0,0,0,-1.84E-05,-1.09E-05,-8.67E-06,-8.42E-06,-5.22E-06,0,0,0,0
4,5,0,0,0,0,0,0,0,-2.12E-05,-1.04E-05,-8.54E-06,-7.90E-06,-6.20E-06,0,0,0,0
4,6,0,0,0,0,0,0,0,-2.09E-05,-9.59E-06,-8.84E-06,-7.72E-06,-7.80E-06,0,0,0,0
4,7,0,0,0,0,0,0,0,-1.81E-05,-8.13E-06,-9.53E-06,-7.78E-06,-8.73E-06,0,0,0,0
4,8,0,0,0,0,0,0,0,-1.60E-05,-7.27E-06,-1.08E-05,-7.03E-06,-8.44E-06,0,0,0,0
4,9,0,0,0,0,0,0,0,-1.53E-05,-7.33E-06,-1.20E-05,-6.03E-06,-7.60E-06,0,0,0,0
4,10,0,0,0,0,0,0,0,-1.48E-05,-7.33E-06,-1.22E-05,-6.32E-06,-7.28E-06,0,0,0,0
4,11,0,0,0,0,0,0,0,-1.64E-05,-7.16E-06,-1.14E-05,-6.83E-06,-7.10E-06,0,0,0,0
4,12,0,0,0,0,0,0,0,-2.23E-05,-7.08E-06,-1.06E-05,-5.83E-06,-6.11E-06,0,0,0,0
4,13,0,0,0,0,0,0,0,-2.56E-05,-6.11E-06,-1.03E-05,-4.80E-06,-4.87E-06,0,0,0,0
4,14,0,0,0,0,0,0,0,-2.49E-05,-4.28E-06,-1.00E-05,-5.68E-06,-4.85E-06,0,0,0,0
4,15,0,0,0,0,0,0,0,-2.44E-05,-4.07E-06,-9.28E-06,-7.39E-06,-6.64E-06,0,0,0,0
4,16,0,0,0,0,0,0,0,-2.47E-05,-6.33E-06,-8.14E-06,-8.11E-06,-8.63E-06,0,0,0,0
4,17,0,0,0,0,0,0,0,-2.46E-05,-8.59E-06,-7.24E-06,-7.70E-06,-8.20E-06,0,0,0,0
4,18,0,0,0,0,0,0,0,-2.46E-05,-9.51E-06,-6.89E-06,-7.33E-06,-5.89E-06,0,0,0,0
4,19,0,0,0,0,0,0,0,-2.44E-05,-1.00E-05,-6.73E-06,-8.00E-06,-4.73E-06,0,0,0,0
5,0,0,0,0,0,0,0,0,-2.50E-05,-1.04E-05,-6.32E-06,-8.88E-06,-4.78E-06,0,0,0,0
5,1,0,0,0,0,0,0,0,-2.62E-05,-1.04E-05,-5.59E-06,-8.68E-06,-4.04E-06,0,0,0,0
5,2,0,0,0,0,0,0,0,-2.58E-05,-1.01E-05,-4.94E-06,-8.42E-06,-3.15E-06,0,0,0,0
5,3,0,0,0,0,0,0,0,-2.26E-05,-9.60E-06,-4.61E-06,-9.80E-06,-3.47E-06,0,0,0,0
5,4,0,0,0,0,0,0,0,-2.07E-05,-7.85E-06,-4.62E-06,-1.19E-05,-3.94E-06,0,0,0,0
5,5,0,0,0,0,0,0,0,-2.00E-05,-5.01E-06,-5.14E-06,-1.27E-05,-3.79E-06,0,0,0,0
5,6,0,0,0,0,0,0,0,-1.88E-05,-2.77E-06,-6.11E-06,-1.24E-05,-4.49E-06,0,0,0,0
5,7,0,0,0,0,0,0,0,-1.82E-05,-2.04E-06,-7.03E-06,-1.16E-05,-6.29E-06,0,0,0,0
5,8,0,0,0,0,0,0,0,-1.67E-05,-2.08E-06,-7.59E-06,-1.05E-05,-7.42E-06,0,0,0,0
5,9,0,0,0,0,0,0,0,-1.51E-05,-1.86E-06,-8.05E-06,-1.02E-05,-7.60E-06,0,0,0,0
5,10,0,0,0,0,0,0,0,-1.62E-05,-1.28E-06,-8.62E-06,-1.13E-05,-8.26E-06,0,0,0,0
5,11,0,0,0,0,0,0,0,-1.78E-05,-1.33E-06,-8.83E-06,-1.16E-05,-9.95E-06,0,0,0,0
5,12,0,0,0,0,0,0,0,-1.75E-05,-2.52E-06,-8.46E-06,-9.94E-06,-1.18E-05,0,0,0,0
5,13,0,0,0,0,0,0,0,-1.77E-05,-3.70E-06,-8.14E-06,-9.04E-06,-1.25E-05,0,0,0,0
5,14,0,0,0,0,0,0,0,-1.97E-05,-4.11E-06,-7.98E-06,-1.09E-05,-1.14E-05,0,0,0,0
5,15,0,0,0,0,0,0,0,-2.12E-05,-4.60E-06,-7.27E-06,-1.38E-05,-9.01E-06,0,0,0,0
5,16,0,0,0,0,0,0,0,-2.00E-05,-5.94E-06,-6.49E-06,-1.53E-05,-6.48E-06,0,0,0,0
5,17,0,0,0,0,0,0,0,-1.63E-05,-7.91E-06,-7.13E-06,-1.48E-05,-4.80E-06,0,0,0,0
5,18,0,0,0,0,0,0,0,-1.48E-05,-9.76E-06,-9.29E-06,-1.31E-05,-4.39E-06,0,0,0,0
5,19,0,0,0,0,0,0,0,-1.94E-05,-1.10E-05,-1.17E-05,-1.18E-05,-4.94E-06,0,0,0,0
6,0,0,0,0,0,0,0,0,-2.36E-05,-1.21E-05,-1.34E-05,-1.13E-05,-6.10E-06,0,0,0,0
6,1,0,0,0,0,0,0,0,-2.23E-05,-1.34E-05,-1.44E-05,-1.12E-05,-7.46E-06,0,0,0,0
6,2,0,0,0,0,0,0,0,-1.88E-05,-1.44E-05,-1.48E-05,-1.10E-05,-8.32E-06,0,0,0,0
6,3,0,0,0,0,0,0,0,-1.82E-05,-1.51E-05,-1.43E-05,-1.06E-05,-8.43E-06,0,0,0,0
6,4,0,0,0,0,0,0,0,-1.98E-05,-1.58E-05,-1.27E-05,-1.02E-05,-8.36E-06,0,0,0,0
6,5,0,0,0,0,0,0,0,-1.93E-05,-1.66E-05,-1.05E-05,-1.00E-05,-8.52E-06,0,0,0,0
6,6,0,0,0,0,0,0,0,-1.77E-05,-1.63E-05,-9.12E-06,-1.01E-05,-8.67E-06,0,0,0,0
6,7,0,0,0,0,0,0,0,-1.72E-05,-1.55E-05,-8.64E-06,-1.05E-05,-8.50E-06,0,0,0,0
6,8,0,0,0,0,0,0,0,-1.76E-05,-1.50E-05,-8.42E-06,-1.09E-05,-7.97E-06,0,0,0,0
6,9,0,0,0,0,0,0,0,-1.76E-05,-1.50E-05,-8.44E-06,-1.17E-05,-7.01E-06,0,0,0,0
6,10,0,0,0,0,0,0,0,-1.73E-05,-1.50E-05,-8.81E-06,-1.36E-05,-5.48E-06,0,0,0,0
6,11,0,0,0,0,0,0,0,-1.74E-05,-1.46E-05,-8.42E-06,-1.53E-05,-4.07E-06,0,0,0,0
6,12,0,0,0,0,0,0,0,-1.61E-05,-1.38E-05,-6.73E-06,-1.50E-05,-3.94E-06,0,0,0,0
6,13,0,0,0,0,0,0,0,-1.63E-05,-1.29E-05,-5.32E-06,-1.38E-05,-4.51E-06,0,0,0,0
6,14,0,0,0,0,0,0,0,-1.86E-05,-1.25E-05,-5.48E-06,-1.41E-05,-4.58E-06,0,0,0,0
6,15,0,0,0,0,0,0,0,-1.91E-05,-1.27E-05,-6.59E-06,-1.63E-05,-4.25E-06,0,0,0,0
6,16,0,0,0,0,0,0,0,-1.88E-05,-1.32E-05,-7.98E-06,-1.87E-05,-3.83E-06,0,0,0,0
6,17,0,0,0,0,0,0,0,-1.93E-05,-1.36E-05,-8.95E-06,-1.98E-05,-3.27E-06,0,0,0,0
6,18,0,0,0,0,0,0,0,-2.05E-05,-1.41E-05,-7.96E-06,-1.92E-05,-2.91E-06,0,0,0,0
6,19,0,0,0,0,0,0,0,-2.25E-05,-1.45E-05,-4.96E-06,-1.73E-05,-3.16E-06,0,0,0,0
7,0,0,0,0,0,0,0,0,-2.36E-05,-1.42E-05,-2.81E-06,-1.45E-05,-3.73E-06,0,0,0,0
7,1,0,0,0,0,0,0,0,-2.28E-05,-1.30E-05,-3.69E-06,-1.17E-05,-4.07E-06,0,0,0,0
7,2,0,0,0,0,0,0,0,-2.12E-05,-1.21E-05,-6.62E-06,-1.01E-05,-4.08E-06,0,0,0,0
7,3,0,0,0,0,0,0,0,-1.85E-05,-1.17E-05,-8.76E-06,-9.15E-06,-4.21E-06,0,0,0,0
7,4,0,0,0,0,0,0,0,-1.42E-05,-1.17E-05,-8.18E-06,-7.75E-06,-4.89E-06,0,0,0,0
7,5,0,0,0,0,0,0,0,-1.27E-05,-1.17E-05,-6.58E-06,-6.49E-06,-5.82E-06,0,0,0,0
7,6,0,0,0,0,0,0,0,-1.76E-05,-1.17E-05,-7.03E-06,-6.79E-06,-6.55E-06,0,0,0,0
7,7,0,0,0,0,0,0,0,-2.24E-05,-1.14E-05,-9.11E-06,-8.09E-06,-7.59E-06,0,0,0,0
7,8,0,0,0,0,0,0,0,-2.20E-05,-1.12E-05,-1.05E-05,-9.25E-06,-9.21E-06,0,0,0,0
7,9,0,0,0,0,0,0,0,-2.04E-05,-1.22E-05,-1.06E-05,-1.05E-05,-1.05E-05,0,0,0,0
7,10,0,0,0,0,0,0,0,-2.15E-05,-1.39E-05,-1.04E-05,-1.17E-05,-1.10E-05,0,0,0,0
7,11,0,0,0,0,0,0,0,-2.37E-05,-1.40E-05,-1.07E-05,-1.16E-05,-1.14E-05,0,0,0,0
7,12,0,0,0,0,0,0,0,-2.57E-05,-1.20E-05,-1.16E-05,-9.78E-06,-1.15E-05,0,0,0,0
7,13,0,0,0,0,0,0,0,-2.70E-05,-9.71E-06,-1.30E-05,-7.46E-06,-1.02E-05,0,0,0,0
7,14,0,0,0,0,0,0,0,-2.45E-05,-8.19E-06,-1.42E-05,-5.93E-06,-7.88E-06,0,0,0,0
7,15,0,0,0,0,0,0,0,-2.13E-05,-7.17E-06,-1.48E-05,-5.50E-06,-6.19E-06,0,0,0,0
7,16,0,0,0,0,0,0,0,-2.05E-05,-6.28E-06,-1.50E-05,-5.96E-06,-5.85E-06,0,0,0,0
7,17,0,0,0,0,0,0,0,-2.18E-05,-5.43E-06,-1.52E-05,-7.09E-06,-6.68E-06,0,0,0,0
7,18,0,0,0,0,0,0,0,-2.44E-05,-5.46E-06,-1.57E-05,-8.49E-06,-7.82E-06,0,0,0,0
7,19,0,0,0,0,0,0,0,-2.69E-05,-6.52E-06,-1.64E-05,-9.65E-06,-8.48E-06,0,0,0,0
8,0,0,0,0,0,0,0,0,-2.75E-05,-6.47E-06,-1.63E-05,-1.10E-05,-8.76E-06,0,0,0,0
8,1,0,0,0,0,0,0,0,-2.56E-05,-4.77E-06,-1.53E-05,-1.29E-05,-8.89E-06,0,0,0,0
8,2,0,0,0,0,0,0,0,-2.39E-05,-4.01E-06,-1.45E-05,-1.45E-05,-8.56E-06,0,0,0,0
8,3,0,0,0,0,0,0,0,-2.47E-05,-5.02E-06,-1.50E-05,-1.50E-05,-7.75E-06,0,0,0,0
8,4,0,0,0,0,0,0,0,-2.79E-05,-6.05E-06,-1.60E-05,-1.47E-05,-6.78E-06,0,0,0,0
8,5,0,0,0,0,0,0,0,-3.00E-05,-6.09E-06,-1.62E-05,-1.44E-05,-5.61E-06,0,0,0,0
8,6,0,0,0,0,0,0,0,-2.99E-05,-5.40E-06,-1.50E-05,-1.46E-05,-4.43E-06,0,0,0,0
8,7,0,0,0,0,0,0,0,-2.85E-05,-4.47E-06,-1.43E-05,-1.44E-05,-4.18E-06,0,0,0,0
8,8,0,0,0,0,0,0,0,-2.72E-05,-4.14E-06,-1.45E-05,-1.33E-05,-4.51E-06,0,0,0,0
8,9,0,0,0,0,0,0,0,-2.61E-05,-5.45E-06,-1.34E-05,-1.19E-05,-3.68E-06,0,0,0,0
8,10,0,0,0,0,0,0,0,-2.30E-05,-8.11E-06,-1.09E-05,-1.05E-05,-2.29E-06,0,0,0,0
8,11,0,0,0,0,0,0,0,-1.80E-05,-1.05E-05,-9.55E-06,-9.10E-06,-2.78E-06,0,0,0,0
8,12,0,0,0,0,0,0,0,-1.64E-05,-1.21E-05,-9.91E-06,-8.08E-06,-4.70E-06,0,0,0,0
8,13,0,0,0,0,0,0,0,-2.08E-05,-1.32E-05,-1.06E-05,-7.97E-06,-5.57E-06,0,0,0,0
8,14,0,0,0,0,0,0,0,-2.32E-05,-1.42E-05,-1.10E-05,-8.66E-06,-5.14E-06,0,0,0,0
8,15,0,0,0,0,0,0,0,-2.01E-05,-1.51E-05,-1.09E-05,-9.45E-06,-5.01E-06,0,0,0,0
8,16,0,0,0,0,0,0,0,-1.74E-05,-1.67E-05,-9.60E-06,-9.53E-06,-6.23E-06,0,0,0,0
8,17,0,0,0,0,0,0,0,-1.80E-05,-1.91E-05,-7.70E-06,-8.70E-06,-8.36E-06,0,0,0,0
8,18,0,0,0,0,0,0,0,-1.92E-05,-2.09E-05,-7.42E-06,-7.59E-06,-1.02E-05,0,0,0,0
8,19,0,0,0,0,0,0,0,-1.95E-05,-2.15E-05,-8.75E-06,-7.10E-06,-1.14E-05,0,0,0,0
9,0,0,0,0,0,0,0,0,-1.94E-05,-2.14E-05,-9.47E-06,-7.60E-06,-1.29E-05,0,0,0,0
9,1,0,0,0,0,0,0,0,-1.81E-05,-2.15E-05,-9.43E-06,-8.41E-06,-1.48E-05,0,0,0,0
9,2,0,0,0,0,0,0,0,-1.85E-05,-2.21E-05,-9.99E-06,-8.61E-06,-1.64E-05,0,0,0,0
9,3,0,0,0,0,0,0,0,-2.05E-05,-2.21E-05,-1.07E-05,-8.45E-06,-1.73E-05,0,0,0,0
9,4,0,0,0,0,0,0,0,-2.15E-05,-2.03E-05,-1.10E-05,-8.70E-06,-1.74E-05,0,0,0,0
9,5,0,0,0,0,0,0,0,-2.07E-05,-1.80E-05,-1.17E-05,-9.24E-06,-1.69E-05,0,0,0,0
9,6,0,0,0,0,0,0,0,-1.99E-05,-1.70E-05,-1.29E-05,-9.86E-06,-1.60E-05,0,0,0,0
9,7,0,0,0,0,0,0,0,-1.91E-05,-1.65E-05,-1.27E-05,-1.09E-05,-1.52E-05,0,0,0,0
9,8,0,0,0,0,0,0,0,-1.40E-05,-1.52E-05,-1.09E-05,-1.19E-05,-1.47E-05,0,0,0,0
9,9,0,0,0,0,0,0,0,-4.33E-06,-1.34E-05,-9.23E-06,-1.17E-05,-1.37E-05,0,0,0,0
9,10,0,0,0,0,0,0,0,4.03E-06,-1.21E-05,-9.27E-06,-1.06E-05,-1.18E-05,0,0,0,0
9,11,0,0,0,0,0,0,0,8.96E-06,-1.14E-05,-1.02E-05,-9.44E-06,-9.54E-06,0,0,0,0
9,12,0,0,0,0,0,0,0,1.28E-05,-1.14E-05,-9.78E-06,-8.85E-06,-7.39E-06,0,0,0,0
9,13,0,0,0,0,0,0,0,1.65E-05,-1.22E-05,-7.60E-06,-8.30E-06,-5.69E-06,0,0,0,0
9,14,0,0,0,0,0,0,0,1.87E-05,-1.34E-05,-6.55E-06,-7.31E-06,-4.77E-06,0,0,0,0
9,15,0,0,0,0,0,0,0,2.00E-05,-1.44E-05,-8.09E-06,-6.23E-06,-5.02E-06,0,0,0,0
9,16,0,0,0,0,0,0,0,2.05E-05,-1.52E-05,-9.98E-06,-6.21E-06,-6.51E-06,0,0,0,0
9,17,0,0,0,0,0,0,0,1.95E-05,-1.64E-05,-1.04E-05,-7.66E-06,-8.20E-06,0,0,0,0
9,18,0,0,0,0,0,0,0,1.95E-05,-1.85E-05,-9.78E-06,-9.66E-06,-8.74E-06,0,0,0,0
9,19,0,0,0,0,0,0,0,1.78E-05,-2.09E-05,-8.89E-06,-1.08E-05,-8.44E-06,0,0,0,0
10,0,0,0,0,0,0,0,0,1.08E-05,-2.25E-05,-8.27E-06,-1.02E-05,-8.53E-06,0,0,0,0
10,1,0,0,0,0,0,0,0,3.97E-06,-2.25E-05,-8.01E-06,-8.54E-06,-8.82E-06,0,0,0,0
10,2,0,0,0,0,0,0,0,1.18E-06,-2.13E-05,-8.22E-06,-7.14E-06,-8.40E-06,0,0,0,0
10,3,0,0,0,0,0,0,0,-1.16E-06,-2.02E-05,-9.34E-06,-7.28E-06,-7.24E-06,0,0,0,0
10,4,0,0,0,0,0,0,0,-4.45E-06,-1.93E-05,-1.09E-05,-8.49E-06,-6.10E-06,0,0,0,0
10,5,0,0,0,0,0,0,0,-6.91E-06,-1.72E-05,-1.10E-05,-8.89E-06,-5.61E-06,0,0,0,0
10,6,0,0,0,0,0,0,0,-8.75E-06,-1.36E-05,-9.21E-06,-8.12E-06,-5.21E-06,0,0,0,0
10,7,0,0,0,0,0,0,0,-1.12E-05,-1.01E-05,-6.59E-06,-7.56E-06,-4.03E-06,0,0,0,0
10,8,0,0,0,0,0,0,0,-1.27E-05,-8.02E-06,-4.14E-06,-7.68E-06,-3.02E-06,0,0,0,0
10,9,0,0,0,0,0,0,0,-1.36E-05,-7.48E-06,-2.17E-06,-7.92E-06,-3.50E-06,0,0,0,0
10,10,0,0,0,0,0,0,0,-1.44E-05,-7.97E-06,-8.38E-07,-8.55E-06,-4.78E-06,0,0,0,0
10,11,0,0,0,0,0,0,0,-1.56E-05,-9.03E-06,-2.72E-08,-1.01E-05,-5.72E-06,0,0,0,0
10,12,0,0,0,0,0,0,0,-1.88E-05,-9.99E-06,-1.61E-07,-1.16E-05,-6.07E-06,0,0,0,0
10,13,0,0,0,0,0,0,0,-2.24E-05,-9.88E-06,-1.59E-06,-1.16E-05,-5.56E-06,0,0,0,0
10,14,0,0,0,0,0,0,0,-2.47E-05,-8.66E-06,-2.89E-06,-1.08E-05,-4.33E-06,0,0,0,0
10,15,0,0,0,0,0,0,0,-2.61E-05,-7.40E-06,-2.60E-06,-1.06E-05,-3.47E-06,0,0,0,0
10,16,0,0,0,0,0,0,0,-2.76E-05,-6.80E-06,-1.52E-06,-1.05E-05,-3.56E-06,0,0,0,0
10,17,0,0,0,0,0,0,0,-2.92E-05,-6.54E-06,-1.29E-06,-9.87E-06,-3.81E-06,0,0,0,0
10,18,0,0,0,0,0,0,0,-2.82E-05,-6.48E-06,-2.32E-06,-9.24E-06,-3.58E-06,0,0,0,0
10,19,0,0,0,0,0,0,0,-2.54E-05,-7.57E-06,-3.42E-06,-9.01E-06,-3.82E-06,0,0,0,0
11,0,0,0,0,0,0,0,0,-2.42E-05,-1.02E-05,-3.51E-06,-9.10E-06,-5.13E-06,0,0,0,0
11,1,0,0,0,0,0,0,0,-2.52E-05,-1.27E-05,-2.89E-06,-9.39E-06,-6.28E-06,0,0,0,0
11,2,0,0,0,0,0,0,0,-2.71E-05,-1.30E-05,-2.19E-06,-9.91E-06,-6.58E-06,0,0,0,0
11,3,0,0,0,0,0,0,0,-2.82E-05,-1.06E-05,-1.63E-06,-1.07E-05,-7.03E-06,0,0,0,0
11,4,0,0,0,0,0,0,0,-2.71E-05,-7.16E-06,-1.38E-06,-1.13E-05,-8.06E-06,0,0,0,0
11,5,0,0,0,0,0,0,0,-2.32E-05,-5.49E-06,-1.55E-06,-1.13E-05,-8.98E-06,0,0,0,0
11,6,0,0,0,0,0,0,0,-2.18E-05,-5.56E-06,-1.87E-06,-1.10E-05,-9.50E-06,0,0,0,0
11,7,0,0,0,0,0,0,0,-2.57E-05,-5.26E-06,-2.06E-06,-1.12E-05,-9.69E-06,0,0,0,0
11,8,0,0,0,0,0,0,0,-2.90E-05,-4.09E-06,-2.43E-06,-1.24E-05,-9.20E-06,0,0,0,0
