Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,ACCX4,ACCY4,ACCZ4,ACCX5,ACCY5,ACCZ5,ACCX6,ACCY6,ACCZ6,ACCX7,ACCY7,ACCZ7,ACCX8,ACCY8,ACCZ8,ACCX9,ACCY9,ACCZ9,ACCX10,ACCY10,ACCZ10,ACCX11,ACCY11,ACCZ11,ACCX12,ACCY12,ACCZ12,ACCX13,ACCY13,ACCZ13,ACCX14,ACCY14,ACCZ14,ACCX15,ACCY15,ACCZ15,ACCX16,ACCY16,ACCZ16
100,3,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00335693,0.00762939,0.00305176,0.00488281,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,7.93E-06,0.000304641,-1.60E-05,-5.03E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2083.98,-12454,3296.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00335693,0.00762939,0.00305176,0.00488281,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,1.17E-05,0.000316197,-1.49E-05,-4.12E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2143.58,-12503.9,3315.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,5,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00396729,0.00610352,0.00366211,0.00396729,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,1.25E-05,0.000329395,-1.39E-05,-4.85E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2203.18,-12553.8,3334.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00396729,0.00610352,0.00366211,0.00396729,0.00640869,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,1.15E-05,0.000341266,-1.50E-05,-5.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2262.77,-12603.7,3353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00427246,0.00671387,0.00213623,0.00335693,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,1.07E-05,0.000353221,-1.82E-05,-6.06E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2322.37,-12653.6,3371.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,8,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00427246,0.00671387,0.00213623,0.00335693,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,1.09E-05,0.000364918,-2.15E-05,-6.42E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2381.97,-12703.5,3390.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00274658,0.00579834,0.00579834,0.00335693,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,1.10E-05,0.000366028,-2.33E-05,-6.96E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2441.57,-12753.4,3409.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00274658,0.00579834,0.00579834,0.00335693,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,9.89E-06,0.000349964,-2.38E-05,-7.35E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2501.17,-12803.3,3428.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,11,0,0,0,0,0,0,299.9,198,0,0.00335693,0.00427246,0.00488281,0.00518799,0.00396729,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,7.80E-06,0.000327313,-2.36E-05,-7.26E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2560.77,-12853.2,3447.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,12,0,0,0,0,0,0,299.9,198,0,0.00335693,0.00427246,0.00488281,0.00518799,0.00396729,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,5.54E-06,0.000309451,-2.28E-05,-6.87E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2620.36,-12903.1,3465.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,13,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00335693,0.00366211,0.00427246,0.00305176,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,3.17E-06,0.0002965,-2.01E-05,-7.05E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2679.96,-12953,3484.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00335693,0.00366211,0.00427246,0.00305176,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,9.12E-09,0.000286441,-1.61E-05,-8.04E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2739.56,-13002.9,3503.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,15,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00457764,0.00274658,0.00488281,0.00213623,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-4.27E-06,0.000278858,-1.35E-05,-9.42E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2792.12,-13048.6,3521.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,16,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00457764,0.00274658,0.00488281,0.00213623,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.48E-06,0.000271502,-1.35E-05,-1.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2837.64,-13090.1,3537.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,17,0,0,0,0,0,0,299.9,198,0,0.00274658,0.00762939,0.00396729,0.00488281,0.00183105,0.00366211,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.09E-05,0.000263121,-1.47E-05,-1.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2883.17,-13131.7,3554.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,18,0,0,0,0,0,0,299.9,198,0,0.00274658,0.00762939,0.00396729,0.00488281,0.00183105,0.00366211,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.15E-05,0.000256374,-1.54E-05,-1.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2928.69,-13173.2,3570.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,19,0,0,0,0,0,0,299.9,198,0,0.00518799,0.00427246,0.00274658,0.00396729,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.12E-05,0.000252541,-1.45E-05,-2.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2974.21,-13214.7,3587.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,299.9,198,0,0.00518799,0.00427246,0.00274658,0.00396729,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.04E-05,0.000249887,-1.33E-05,-2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3019.74,-13256.2,3604.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,0,0,0,0,299.9,198,0,0.00244141,0.00213623,0.0106812,0.00640869,0.00396729,0.00610352,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-9.33E-06,0.000245737,-1.29E-05,-2.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3065.26,-13297.7,3620.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,0,0,0,0,0,0,299.9,198,0,0.00244141,0.00213623,0.0106812,0.00640869,0.00396729,0.00610352,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.61E-06,0.00023431,-1.31E-05,-3.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3110.79,-13339.3,3637.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,0,0,0,0,0,0,299.9,198,0,0.00213623,0.00549316,0.00457764,0.00366211,0.00427246,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.23E-06,0.000214255,-1.31E-05,-3.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3156.31,-13380.8,3653.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4,0,0,0,0,0,0,299.9,198,0,0.00213623,0.00549316,0.00457764,0.00366211,0.00427246,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.02E-06,0.000193898,-1.33E-05,-4.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3201.83,-13422.3,3670.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,5,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00518799,0.00640869,0.00183105,0.00335693,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-9.12E-06,0.000177881,-1.33E-05,-4.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3247.36,-13463.8,3687.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,6,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00518799,0.00640869,0.00183105,0.00335693,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.27E-05,0.000161553,-1.16E-05,-4.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3292.88,-13505.4,3703.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00518799,0.00427246,0.00274658,0.00335693,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.77E-05,0.000140071,-8.35E-06,-3.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3338.4,-13546.9,3720.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,8,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00518799,0.00427246,0.00274658,0.00335693,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.23E-05,0.000114129,-5.09E-06,-2.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3383.93,-13588.4,3736.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,9,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00335693,0.00366211,0.00427246,0.00305176,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.58E-05,8.86E-05,-3.46E-06,-1.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3371.31,-13600.2,3732.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,10,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00335693,0.00366211,0.00427246,0.00305176,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.83E-05,6.59E-05,-3.63E-06,-1.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3358.69,-13612,3728.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,11,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00427246,0.00274658,0.00244141,0.00305176,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.93E-05,4.34E-05,-4.13E-06,-2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3346.07,-13623.8,3723.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,12,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00427246,0.00274658,0.00244141,0.00305176,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.88E-05,1.91E-05,-4.05E-06,-3.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3333.45,-13635.6,3719.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,13,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00396729,0.00579834,0.00274658,0.00244141,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.77E-05,-6.76E-06,-4.04E-06,-1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3320.83,-13647.4,3714.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,14,0,0,0,0,0,0,299.9,198,0,0.00305176,0.00396729,0.00579834,0.00274658,0.00244141,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.55E-05,-3.42E-05,-5.26E-06,9.63E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3308.21,-13659.3,3710.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,15,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00488281,0.00640869,0.000915527,0.00427246,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-2.15E-05,-6.32E-05,-7.80E-06,3.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3295.59,-13671.1,3706.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,16,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00488281,0.00640869,0.000915527,0.00427246,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.57E-05,-9.25E-05,-9.54E-06,4.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3282.97,-13682.9,3701.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,17,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00640869,0.00701904,-0.00549316,0.00305176,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-9.86E-06,-0.000118585,-9.17E-06,4.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3270.36,-13694.7,3697.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,18,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00640869,0.00701904,-0.00549316,0.00305176,0.00579834,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-6.66E-06,-0.000135706,-8.76E-06,4.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3257.74,-13706.5,3692.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,19,0,0,0,0,0,0,299.9,198,0,0.00183105,0.00549316,0.00305176,0.00701904,0.00610352,0.00396729,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-7.39E-06,-0.000141741,-9.76E-06,5.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3245.12,-13718.3,3688.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,299.9,198,0,0.00183105,0.00549316,0.00305176,0.00701904,0.00610352,0.00396729,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.05E-05,-0.000141156,-1.03E-05,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3232.5,-13730.1,3684.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,0,0,0,0,299.9,198,0,0.000915527,0.00366211,0.00976562,0.00213623,0.0012207,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.30E-05,-0.000136915,-9.25E-06,4.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3219.88,-13741.9,3679.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2,0,0,0,0,0,0,299.9,198,0,0.000915527,0.00366211,0.00976562,0.00213623,0.0012207,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.25E-05,-0.000128341,-7.51E-06,3.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3193.85,-13753.3,3672.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00488281,0.00671387,0.00183105,0.00427246,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.06E-05,-0.0001168,-5.31E-06,2.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3154.42,-13764.4,3661.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00488281,0.00671387,0.00183105,0.00427246,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.03E-05,-0.000106258,-2.57E-06,2.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3114.99,-13775.4,3651.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,5,0,0,0,0,0,0,299.9,198,0,0.00366211,0.00396729,0.00457764,0.00274658,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.14E-05,-9.98E-05,-1.66E-06,2.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3075.56,-13786.4,3641.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,6,0,0,0,0,0,0,299.9,198,0,0.00366211,0.00396729,0.00457764,0.00274658,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.14E-05,-9.45E-05,-5.43E-06,9.77E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3036.13,-13797.4,3630.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00427246,0.00549316,0.00274658,0.00335693,0.00671387,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-9.70E-06,-8.23E-05,-1.18E-05,-1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2996.7,-13808.5,3620.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,8,0,0,0,0,0,0,299.9,198,0,0.00457764,0.00427246,0.00549316,0.00274658,0.00335693,0.00671387,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-7.70E-06,-6.21E-05,-1.64E-05,-2.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2957.27,-13819.5,3610.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,9,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00366211,0.00610352,0.00213623,0.00396729,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-6.61E-06,-4.08E-05,-1.98E-05,-4.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2917.84,-13830.5,3599.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,10,0,0,0,0,0,0,299.9,198,0,0.00396729,0.00366211,0.00610352,0.00213623,0.00396729,0.00549316,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-7.15E-06,-2.17E-05,-2.33E-05,-5.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2878.41,-13841.6,3589.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,11,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00396729,0.00579834,0.00305176,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-8.76E-06,-4.96E-06,-2.40E-05,-6.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2838.98,-13852.6,3579.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,12,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00396729,0.00579834,0.00305176,0.00366211,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-9.52E-06,5.81E-06,-2.00E-05,-6.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2799.55,-13863.6,3568.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,13,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00457764,0.00305176,0.00213623,0.00305176,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-7.73E-06,9.12E-06,-1.43E-05,-4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2760.12,-13874.6,3558.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,14,0,0,0,0,0,0,299.9,198,0,0.00488281,0.00457764,0.00305176,0.00213623,0.00305176,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-3.87E-06,1.06E-05,-9.72E-06,-2.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2720.69,-13885.7,3548.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,15,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00427246,0.00427246,0.00457764,0.00366211,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-6.48E-07,1.47E-05,-6.95E-06,1.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2681.26,-13896.7,3537.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,16,0,0,0,0,0,0,299.9,198,0,0.00427246,0.00427246,0.00427246,0.00457764,0.00366211,0.00457764,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-1.30E-06,1.75E-05,-5.01E-06,2.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2648.28,-13928.7,3537.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,17,0,0,0,0,0,0,299.9,198,0,0.000305176,0.00305176,0.00396729,-0.000305176,0.000305176,0.00518799,0,0,0,0,0,0,299.9,1012,0,0,0,0,0,0,0,0,0,-5.41E-06,1.76E-05,-3.99E-06,4.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2615.3,-13960.6,3538.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
