Frame,Sub Frame,RF,BF,MG,LG,AT
272,1,0.0483322,0.00278473,0.0603485,0.0659561,0.0247574
272,2,0.0334549,-7.63E-05,0.0520325,0.0623703,0.0776291
272,3,0.000762939,0.00209808,0.0537872,0.0616074,0.0619125
272,4,-0.0144577,0.000724792,0.0519943,0.0614548,-0.0102997
273,0,-0.0300217,0.000495911,0.0509262,0.0641251,0.0747681
273,1,-0.0432205,-3.81E-05,0.0535202,0.0637817,0.169716
273,2,-0.0454712,0.00118256,0.0605011,0.0663757,0.223541
273,3,-0.029335,0.000801086,0.0636673,0.0671387,0.202332
273,4,-0.0267029,-0.00255585,0.0539398,0.0630951,0.168228
274,0,-0.0266647,-0.00591278,0.0506973,0.0594711,0.170326
274,1,-0.025177,-0.00110626,0.0558472,0.0635529,0.142212
274,2,-0.029068,0.00221252,0.0592804,0.0657654,0.120354
274,3,-0.0233841,-0.0019455,0.0636673,0.0676346,0.0278854
274,4,-0.0170517,-0.000572205,0.0659943,0.066452,-0.197144
275,0,-0.0140762,-0.000534058,0.0640488,0.0696182,-0.0622177
275,1,-0.00972748,-0.00190735,0.0660324,0.0707626,-0.0333786
275,2,-0.00709534,-0.00457764,0.0619507,0.0661469,-0.01091
275,3,-0.00114441,-0.00221252,0.0594711,0.0654984,0.0475693
275,4,0.00980377,0.000991821,0.0609207,0.0667191,0.0447845
276,0,0.0209427,0.00408173,0.0580978,0.0641632,0.0627518
276,1,0.0254822,0.000610352,0.0495529,0.0611877,0.100441
276,2,0.0183868,-0.00171661,0.0443268,0.0540161,0.100174
276,3,0.0116348,-0.00350952,0.0446701,0.0555801,0.159492
276,4,0.00694275,-0.00293732,0.04879,0.0593948,0.188828
277,0,-0.00114441,-0.00125885,0.0529861,0.0626755,0.140686
277,1,-0.000305176,0.000190735,0.0551605,0.0642776,0.0751877
277,2,0.00919342,0.00679016,0.0575256,0.0642395,0.04673
277,3,0.0108719,0.0105286,0.0585175,0.0645828,0.0477219
277,4,0.00812531,0.00736237,0.0505829,0.0580597,0.0862503
278,0,0.00530243,0.00743866,0.0495911,0.0536346,0.0882721
278,1,0.00938416,0.00534058,0.0501633,0.0587845,0.0647736
278,2,0.0113297,0.00331879,0.0561523,0.0611877,0.0769806
278,3,0.0198364,-0.00152588,0.0597763,0.0622177,-0.000991821
278,4,0.0340271,-0.00354767,0.0627518,0.0658035,0.0115204
279,0,0.0357056,-0.00469208,0.0619125,0.0682449,0.00743866
279,1,0.0362396,-0.00156403,0.0559998,0.0679779,-0.0166321
279,2,0.0222397,-0.0075531,0.0524902,0.0633621,0.0806427
279,3,-0.0038147,-0.00564575,0.0513077,0.062561,0.0789642
279,4,-0.0227737,-0.00293732,0.0524521,0.0632095,0.0811768
280,0,-0.0349426,0.000915527,0.0490189,0.0622559,0.0460052
280,1,-0.0465775,-0.00930786,0.0521088,0.0639725,-0.0979233
280,2,-0.0400162,-0.0152969,0.0577927,0.0650406,-0.0399017
280,3,-0.0234604,-0.00839233,0.0702667,0.0723648,0.0735855
280,4,-0.00694275,-0.00408173,0.0766754,0.0745773,0.0957108
281,0,0.0038147,0.00274658,0.0798035,0.0750732,0.117035
281,1,0.00469208,0.00518799,0.0719833,0.0702286,0.120926
281,2,0.00694275,0.014534,0.0641632,0.0701141,0.12661
281,3,0.0145721,0.0165939,0.0619507,0.0660324,0.114174
281,4,0.0220871,0.0162888,0.0564194,0.0591278,0.107536
282,0,0.0307846,0.00904083,0.0518036,0.0598526,0.095787
282,1,0.0377274,0,0.0518799,0.0593567,0.085144
282,2,0.024147,-0.00282288,0.0520325,0.0611877,0.0795746
282,3,0.00495911,-0.0037384,0.0500107,0.0632095,0.0810242
282,4,0.00209808,0.000915527,0.0492477,0.0637436,0.055809
283,0,-0.00511169,0.000343323,0.04879,0.0614548,0.0484467
283,1,-0.00610352,-0.00102997,0.0478745,0.0618744,0.0531769
283,2,-0.0102615,-0.0075531,0.0479889,0.0613403,0.116463
283,3,-0.0340652,-0.00480652,0.0461197,0.0568008,0.196609
283,4,-0.0419235,-0.00408173,0.0496292,0.0585938,0.207634
284,0,-0.0362778,-0.00572205,0.0520706,0.0622559,0.205574
284,1,-0.0356293,-0.0082016,0.0534058,0.0597382,0.144157
284,2,-0.0267792,-0.0069046,0.0514221,0.0613403,0.0259399
284,3,-0.0236511,-0.00797272,0.0571442,0.0671005,-0.148125
284,4,-0.0157547,-0.00511169,0.0636292,0.0645447,-0.323792
285,0,-0.0107956,7.63E-05,0.0694275,0.0676346,-0.234375
285,1,-0.00911713,0.00862122,0.0733566,0.0755692,-0.0305939
285,2,-0.00217438,0.0179672,0.0814438,0.0797272,0.103035
285,3,0.0018692,0.019722,0.0746536,0.0780106,0.0731277
285,4,0.00247955,0.0105667,0.0650787,0.0726318,0.0509644
286,0,0.00427246,0.00652313,0.0578308,0.0652695,0.125084
286,1,0.0109482,0.00572205,0.0549698,0.0621796,0.18425
286,2,0.0143051,0.00495911,0.0485992,0.0595474,0.223541
286,3,0.0172806,0.0018692,0.0480652,0.058136,0.203552
286,4,0.0205231,-0.00537872,0.0524521,0.0585938,0.169373
287,0,0.0177002,-0.0082016,0.0505447,0.0624466,0.191841
287,1,0.0165939,-0.00720978,0.0563431,0.0635147,0.0901794
287,2,0.0150299,-0.00583649,0.0577545,0.062294,-0.0376892
287,3,0.0123978,-0.00583649,0.0589752,0.0650787,0.116043
287,4,0.0156784,-0.00419617,0.063591,0.0679016,0.204849
288,0,0.0201035,0.000534058,0.0647354,0.0667191,0.177727
288,1,0.0149155,0.00102997,0.0602341,0.0657654,0.128098
288,2,0.00988007,-0.00213623,0.0564957,0.0656128,0.0977707
288,3,0.0087738,-0.00587463,0.0543976,0.0637054,0.0984955
288,4,0.00652313,-0.00606537,0.0526047,0.0618744,0.051384
289,0,0.00801086,-0.00492096,0.0531006,0.0595856,-0.231628
289,1,0.00541687,-0.00263214,0.0497055,0.0616074,-0.0585556
289,2,0.00644684,0.00167847,0.0530243,0.0622559,0.0316238
289,3,0.00598907,0.000495911,0.0514984,0.0632095,-0.0896072
289,4,-0.000762939,-0.00213623,0.0500107,0.0591278,-0.0352097
290,0,-0.00499725,-0.00164032,0.0477982,0.0556183,-0.297775
290,1,-0.00617981,0.00282288,0.0484467,0.0596619,-0.134125
290,2,-0.00282288,0.000152588,0.0548553,0.0646591,0.0405884
290,3,-0.00667572,0.00408173,0.0519943,0.0601196,0.147362
290,4,-0.00720978,0.00392914,0.0511932,0.0622177,0.237656
291,0,-0.00663757,0.0109482,0.0515747,0.063858,0.161896
291,1,-0.00621796,0.00728607,0.0546265,0.066185,0.0555801
291,2,-0.00827789,0.00228882,0.0561523,0.0676346,0.112648
291,3,-0.0115204,0.000610352,0.0572968,0.0645065,0.138435
291,4,-0.00411987,0.001297,0.0574493,0.0676346,0.155945
292,0,-0.00137329,0.00408173,0.060997,0.0689697,0.141487
292,1,-0.000991821,0.000724792,0.0582504,0.0672531,0.1408
292,2,-0.00152588,-0.00217438,0.0561142,0.0621033,0.148735
292,3,-0.00270844,-0.00102997,0.0513458,0.06073,0.153732
292,4,0.000610352,-0.00244141,0.0514984,0.0603104,0.16243
293,0,-0.00038147,-0.000419617,0.0510788,0.0625992,0.146828
293,1,-0.0012207,-0.00343323,0.0537491,0.0592804,0.129623
293,2,0.00213623,-0.00415802,0.0564575,0.0621796,0.111389
293,3,-0.00263214,-0.00499725,0.0550079,0.0619125,0.0255203
293,4,-0.00392914,-0.00450134,0.0562668,0.0625229,-0.0515747
294,0,-0.00553131,-0.0031662,0.0583267,0.0616837,0.0244141
294,1,-0.00270844,-0.00190735,0.0621414,0.0617218,0.0618744
294,2,0.000534058,-0.000495911,0.0639343,0.0657272,0.117188
294,3,-0.00270844,-0.00236511,0.061264,0.0643539,0.141907
294,4,-0.00205994,0.00152588,0.0575638,0.0606918,0.126076
295,0,-0.00175476,0.00602722,0.0543976,0.0629044,0.113068
295,1,-3.81E-05,0.000648499,0.059967,0.0650787,0.0757599
295,2,-0.000419617,-7.63E-05,0.0625229,0.0659561,-0.0232697
295,3,0.00160217,0.00331879,0.0640106,0.0671387,-0.190163
295,4,0.00480652,0.00576019,0.0652313,0.0685501,-0.154495
296,0,0.00644684,0.00900269,0.0659561,0.0741959,-0.0405884
296,1,0.00144958,0.000190735,0.0647354,0.073967,0.00694275
296,2,0.00164032,-0.00812531,0.0609589,0.0693512,0.0485229
296,3,0.00038147,-0.00808716,0.0530624,0.0661469,0.0656128
296,4,0.00370026,-0.0144577,0.052681,0.0627899,0.0956345
297,0,0.00465393,-0.0120926,0.0527191,0.0640488,0.130234
297,1,0.0056076,-0.0242233,0.0537109,0.0643158,0.127182
297,2,0.00259399,0.00331879,0.0573349,0.0672531,0.12291
297,3,0.000839233,0.0641251,0.0548935,0.0660324,0.108452
297,4,-0.000724792,0.0678253,0.0470734,0.0619125,0.093956
298,0,-0.00370026,0.0603867,0.0468826,0.0582886,0.0796509
298,1,-0.000534058,0.0413895,0.0488281,0.061264,0.062027
298,2,0.00228882,-0.0215149,0.0510025,0.0600433,0.0692368
298,3,0.00274658,-0.0662994,0.0548553,0.0609207,0.0738907
298,4,0.0038147,-0.0670624,0.0544739,0.0623322,0.0798035
299,0,0.00389099,-0.0403976,0.0605774,0.0639725,0.074234
299,1,0.00106812,-0.0101852,0.0583649,0.0643158,0.0670624
299,2,-0.00110626,-0.00976563,0.0544357,0.0627899,0.0667953
299,3,-0.00038147,-0.0120926,0.0572586,0.0597382,0.0686264
299,4,0.000953674,0.00183105,0.0586319,0.0658035,0.0756073
300,0,0.00404358,0.0107193,0.0611496,0.0650024,0.0774765
300,1,0.000762939,0.0208664,0.0610352,0.0643158,0.0786209
300,2,-0.00160217,0.0178909,0.0582504,0.0624084,0.0704575
300,3,-0.00312805,0.0119781,0.0556564,0.0615311,0.0669098
300,4,-0.00305176,0.00278473,0.0561523,0.0614166,0.0656509
301,0,-0.00282288,-0.00461578,0.0583267,0.0613785,0.0642776
301,1,-0.00160217,3.81E-05,0.0594711,0.0630569,0.0670624
301,2,-0.00038147,0.00534058,0.0616074,0.0647354,0.0637817
301,3,0.00038147,0.00595093,0.0601196,0.0651932,0.0634766
301,4,0.000114441,0.00343323,0.0580215,0.0614548,0.0592041
302,0,-0.00442505,-0.0261307,0.0522614,0.0609207,0.0531006
302,1,-0.00160217,-0.0471497,0.0541687,0.0624847,0.0540543
302,2,0.000419617,-0.0249481,0.0547791,0.0679398,0.0582886
302,3,0.000686646,0.015564,0.0553131,0.0659561,0.058136
302,4,0.00156403,0.021553,0.0525665,0.0646973,0.0612259
303,0,0.00221252,0.0188065,0.0553131,0.065918,0.0637436
303,1,0.00305176,0.0267029,0.0566483,0.064888,0.0639725
303,2,0.000534058,0.0148773,0.0603485,0.0652695,0.0639343
303,3,-0.00343323,0.00236511,0.0569916,0.062561,0.0638962
303,4,0.00221252,0.0125885,0.060997,0.0682068,0.0683594
304,0,-0.00133514,0.0161362,0.0611877,0.0722504,0.0714493
304,1,-0.00537872,-0.00423431,0.0580215,0.0677872,0.0694275
304,2,-0.00389099,-0.0313187,0.0560379,0.0652313,0.0672531
304,3,0.000648499,-0.0298309,0.0542068,0.0639343,0.0667191
304,4,0.00541687,-0.0200653,0.0567627,0.0640869,0.0682831
305,0,0.00785828,-0.0149918,0.0551224,0.0625992,0.0683594
305,1,0.00881195,0.0654602,0.0559998,0.0612259,0.0665283
305,2,0.00835419,0.0980377,0.0535965,0.0640869,0.0667953
305,3,0.00762939,0.0101089,0.0553513,0.0641251,0.0646973
305,4,-0.00160217,-0.0317001,0.0534821,0.062294,0.0643539
306,0,-0.00480652,-0.0323105,0.051918,0.059967,0.0647354
306,1,-0.0037384,-0.0340652,0.0535965,0.0572586,0.0669861
306,2,-0.00160217,-0.0278854,0.0566483,0.0636673,0.0697327
306,3,-0.00137329,-0.00125885,0.0600433,0.0637436,0.0677872
306,4,-0.000762939,0.0421524,0.0597382,0.0668335,0.0672913
307,0,0.00408173,0.0602341,0.0581741,0.0650024,0.0714111
307,1,0.00335693,0.0234222,0.0615692,0.0670242,0.0727844
307,2,-0.000991821,-0.00278473,0.057106,0.0644302,0.0685501
307,3,-0.00259399,-0.0629425,0.0551224,0.0663376,0.0659561
307,4,-3.81E-05,-0.0636292,0.0609589,0.0674438,0.0670242
308,0,0.00320435,-0.0534058,0.0635529,0.071373,0.0721741
308,1,0.00110626,-0.0280762,0.0631332,0.0687027,0.0685501
308,2,-0.0031662,-0.0341797,0.0571442,0.0667191,0.0664902
308,3,-0.00782013,0.0385666,0.0530243,0.0627899,0.060997
308,4,-0.001297,0.100937,0.0540161,0.0629044,0.0650787
309,0,0.000228882,-0.011673,0.0594711,0.062561,0.0687027
309,1,-0.000839233,0.0163651,0.0551224,0.0647736,0.0668335
309,2,0.00141144,-0.00114441,0.0576782,0.0645447,0.0658417
309,3,-0.000495911,-0.0265121,0.0617218,0.0630188,0.0634384
309,4,-0.00350952,-0.0101471,0.0558853,0.0614929,0.0485992
310,0,-0.00602722,-0.00293732,0.0521088,0.0572586,0.046463
310,1,-0.00415802,0.0226212,0.0535583,0.0595474,0.0617599
310,2,-0.00141144,-0.0304794,0.0573349,0.062561,0.0696182
310,3,0.00293732,-0.078125,0.0603485,0.0657272,0.0729752
310,4,0.00461578,-0.0637817,0.0580597,0.0654984,0.0743103
311,0,0.00419617,0.00946045,0.0562668,0.0664902,0.072403
311,1,0.00274658,0.0789642,0.0562286,0.0658417,0.071373
311,2,0.00144958,0.0755692,0.0515747,0.0610733,0.0721741
311,3,0.00152588,0.026741,0.0536346,0.0621033,0.0718689
311,4,0.00293732,0.0749588,0.0595093,0.0643158,0.0734329
312,0,0.0050354,0.0722122,0.059166,0.067749,0.07267
312,1,0.00461578,-0.0683212,0.057869,0.0679779,0.0661469
312,2,-0.00144958,-0.0522995,0.0553131,0.0617218,0.0658035
312,3,-0.00225067,-0.0209045,0.0537872,0.0619125,0.0649261
312,4,-3.81E-05,0.0386429,0.053978,0.0742722,0.0626373
313,0,0.00343323,0.203705,0.0686646,0.0736237,0.0614929
313,1,0.00152588,0.133362,0.0624466,0.0938416,0.0595474
313,2,0.00141144,-0.0908661,0.0550461,0.101089,0.0643158
313,3,0.00354767,-0.0719452,0.0411606,0.098381,0.0649261
313,4,3.81E-05,-0.0392532,0.0341415,0.0802994,0.062027
314,0,-0.00377655,-0.0398636,0.0675201,0.0168228,0.0623322
314,1,-0.00225067,-0.0558853,0.0673676,-0.0611115,0.0653458
314,2,-0.000343323,-0.105896,0.0559235,-0.0463867,0.0659943
314,3,-0.000648499,-0.0954819,0.0488663,0.0261307,0.0728226
314,4,0.00167847,-0.0591278,0.0967407,0.0765991,0.0709915
315,0,0.00274658,-0.000648499,0.0653458,0.0980759,0.0712585
315,1,0.00648499,0.054245,0.0893402,0.102196,0.067749
315,2,-0.00282288,0.0704956,0.0661469,0.0852203,0.0654602
315,3,-0.00816345,0.0859833,0.0496674,0.0930786,0.0614929
315,4,-0.0050354,0.05867,0.0695801,0.101509,0.063324
316,0,-0.00358582,-0.0676727,0.0603104,0.0925064,0.0606155
316,1,-0.00423431,-0.0994492,0.0270462,0.0826645,0.0586319
316,2,-0.000305176,-0.0822449,0.0468063,0.0853348,0.0712585
316,3,0.00133514,-0.0501633,0.00205994,0.0840378,0.0708771
316,4,0.00488281,0.00038147,0.0878906,0.0600433,0.0761795
317,0,0.00347137,0.0534439,0.0973892,0.0801468,0.0804901
317,1,0.00404358,0.145302,0.0614929,0.0852203,0.0793839
317,2,0.00205994,0.0809479,0.0263977,0.0658798,0.0678635
317,3,0.000419617,0.0069046,-0.00385284,0.0119781,0.0984192
317,4,-0.00415802,-0.0804138,0.0205994,0.0219727,0.130081
318,0,-0.00556946,-0.0916672,0.0514221,0.0502396,0.106506
318,1,-0.0030899,-0.0587463,-0.0771332,0.0601959,0.0720978
318,2,-0.0012207,-0.0308609,0.049324,0.0631332,0.0206375
318,3,-0.00160217,0.0397873,0.0776291,0.061264,-0.0730133
318,4,-0.00396729,0.0805283,0.11795,0.0539398,-0.123405
319,0,-0.00400543,0.0529099,0.12043,0.0565338,-0.0356293
319,1,-0.00946045,0.0674438,0.0727081,0.0585556,0.0929642
319,2,-0.0094986,0.0645828,0.0469208,0.0660324,0.0812531
319,3,-0.00709534,0.0197601,-0.102654,0.0742722,0.0030899
319,4,-0.000686646,-0.0137711,0.00274658,0.0775528,0.0740051
320,0,0.00743866,-0.0150681,0.168533,0.0775146,0.153732
320,1,0.0130081,-0.0192261,0.150642,0.0739288,0.164642
320,2,0.0161743,-0.0244522,0.0676346,0.0661087,0.115623
320,3,0.012207,-0.0294495,0.124893,0.0651932,0.0252914
320,4,0.0125885,-0.0364685,0.129852,0.0731277,0.116844
321,0,0.00934601,-0.0253296,0.117111,0.0671768,0.168686
321,1,0.00629425,-0.00293732,0.109253,0.0487137,0.164719
321,2,0.00259399,0.0440216,0.100441,0.0333023,0.168152
321,3,-0.00228882,0.0483322,0.0983047,0.0326538,0.143051
321,4,-0.00377655,0.0104141,0.0694275,0.0524139,0.121231
322,0,-0.00904083,-0.0201035,0.0331879,0.0621796,0.109901
322,1,-0.00907898,-0.0405121,0.0221252,0.068512,0.0723648
322,2,-0.00366211,-0.043602,0.0309372,0.0705719,0.0453568
322,3,-0.00331879,-0.0384521,-0.0182724,0.0655365,0.0421143
322,4,-0.00255585,-0.0357437,-0.0474167,0.0601196,0.0522614
323,0,-0.00102997,-0.00804901,-0.0377655,0.0657654,0.00427246
323,1,-0.00190735,0.0497055,-0.0205612,0.0677109,-0.0183868
323,2,-0.00766754,0.0674438,0.0266647,0.0668335,-0.04673
323,3,-0.00926971,0.0463104,0.181999,0.0690842,-0.0942993
323,4,-0.00675201,0.0496292,0.169907,0.0746155,0.0795746
324,0,-0.000114441,0.0202179,0.0202942,0.0786209,0.127983
324,1,0.0056839,-0.0376511,0.0702667,0.073204,0.137329
324,2,0.00720978,-0.019455,-0.0758362,0.0595474,0.146141
324,3,0.0101089,0.00228882,-0.00621796,0.0589752,-0.0105286
324,4,0.0120544,0.00587463,0.140076,0.0605011,-0.344505
325,0,0.013504,-0.0239182,0.0226212,0.0587082,-0.143127
325,1,0.01194,-0.00289917,0.0756073,0.0650787,0.161972
325,2,0.00770569,0.0379944,0.0748444,0.0680161,0.103531
325,3,0.000190735,-0.00911713,0.0196075,0.0765991,-0.0879669
325,4,-0.0056076,-0.0444412,0.0539017,0.0847626,0.0118256
326,0,-0.0128555,-0.0413513,0.016861,0.0696182,0.0819016
326,1,-0.0152969,0.0509262,0.0711441,0.0580597,0.0839615
326,2,-0.0062561,0.0698471,0.238342,0.0567245,0.116577
326,3,0.00297546,0.0210571,0.215721,0.0730896,0.230446
326,4,0.00553131,-0.0190735,0.0616837,0.0758743,0.231476
327,0,0.00415802,-0.042305,-0.0513077,0.0811386,0.180016
327,1,0.00350952,-0.0519562,-0.231934,0.0793076,0.18486
327,2,-0.000839233,-0.0465775,-0.111237,0.0727463,0.155907
327,3,-0.00415802,-0.0332642,-0.0253677,0.0476456,0.148392
327,4,-0.00530243,-0.0514221,0.0636673,0.0299072,0.190468
328,0,-0.0115204,-0.0350189,0.183182,0.047226,0.113068
328,1,-0.0152588,-0.0157928,0.239563,0.0613403,0.0389099
328,2,-0.0130463,0.00324249,0.0828171,0.0627136,0.0987244
328,3,-0.0121307,0.0252533,-0.0786972,0.0611877,0.0674438
328,4,0.000686646,0.0154495,0.0104141,0.0658417,0.0387955
329,0,0.00392914,0.0395203,-0.0152588,0.0763702,-0.0165558
329,1,0.0123215,0.150871,0.167084,0.0764465,0.0182343
329,2,0.0240326,0.138359,0.44651,0.0433731,0.0305176
329,3,0.0337982,0.0164795,0.245399,0.0471497,0.0637436
329,4,0.0378799,-0.0378799,0.0445557,0.0812912,0.0962448
330,0,0.036087,-0.0415421,-0.0403595,0.086441,0.112534
330,1,0.0257111,-0.0362778,-0.177307,0.0450516,0.112877
330,2,0.0167084,-0.044632,-0.179138,0.0265884,0.0590515
330,3,0.00259399,-0.0418091,0.0587082,0.0328827,-0.157127
330,4,-0.0218582,-0.0361252,0.232887,0.0922012,-0.191307
331,0,-0.019455,-0.0247192,0.184822,0.10994,0.0758362
331,1,-0.0214386,-0.0196838,0.153503,0.0753784,0.0969696
331,2,-0.0231934,-0.00408173,0.100784,0.0477982,0.0947189
331,3,-0.013237,0.00602722,0.0246429,0.0529861,0.080986
331,4,-0.00759125,0.00507355,0.154953,0.0542068,0.0270844
332,0,-0.00667572,0.00495911,0.265121,0.0561142,0.0444412
332,1,-0.015564,0.0038147,-0.072937,0.0465393,0.0893021
332,2,-0.0468826,0.0019455,-0.0822067,0.0405121,0.0997925
332,3,-0.0400543,0.00217438,-0.0201797,0.0705338,0.100403
332,4,-0.0220871,0.00453949,0.0939178,0.0867844,0.094986
333,0,-0.0150681,0.00766754,0.138855,0.103836,0.0775909
333,1,-0.000572205,0.0107574,0.0747681,0.1651,0.0869751
333,2,0.00793457,0.0111771,-0.0841522,0.240173,0.0939178
333,3,0.0269318,0.0123215,0.0894547,0.182419,0.0949097
333,4,0.0379562,0.00423431,0.220222,0.0398636,0.0880051
334,0,0.0218964,0.00293732,0.168571,-0.137329,0.0680161
334,1,0.0150299,0.00629425,0.139885,-0.268097,0.0579453
334,2,0.0244904,0.00766754,-0.202675,-0.143471,0.0458527
334,3,0.0333023,0.0126266,-0.534897,0.0405502,0.0447845
334,4,0.0125122,0.00961304,-0.332642,0.178986,0.0419235
335,0,-0.0175858,0.00808716,-0.0672913,0.200539,0.0473404
335,1,-0.014267,0.00720978,0.0195694,0.150146,0.0566483
335,2,-0.00957489,0.00411987,0.07267,0.115051,0.0698853
335,3,-0.00671387,-0.00339508,0.126152,0.0863266,0.0679398
335,4,0.0200272,-0.00431061,0.120964,0.0450897,0.073204
336,0,0.0595856,0.00114441,0.0235748,0.0228882,0.068779
336,1,0.0945282,0.000343323,0.0674057,0.0347137,0.0706482
336,2,0.0904465,-0.00202179,0.181427,0.0656891,0.078392
336,3,0.0452042,-0.00576019,0.374374,0.0738907,0.0759125
336,4,-0.0113678,-0.00484467,0.325241,0.082283,0.0577927
337,0,-0.0498962,-0.00778198,0.299606,0.0710678,0.0423813
337,1,-0.0675201,-0.00598907,0.156708,0.0748444,0.0453949
337,2,-0.0762558,-0.000686646,0.099678,0.0794601,0.0645828
337,3,-0.0570679,0.00110626,0.0918579,0.0883102,0.0720978
337,4,-0.038414,-0.0043869,0.0745392,0.0834656,0.0751495
338,0,-0.0292969,-0.00991821,0.107803,0.0791168,0.0772476
338,1,-0.0282669,-0.00896454,0.135994,0.0740433,0.0743866
338,2,-0.0274658,-0.0025177,-0.0811005,0.0695801,0.0768661
338,3,-0.0238419,0.00286102,-0.0130844,0.0485611,0.0812149
338,4,-0.01297,0.00404358,0.0259781,0.0394058,0.0793457
339,0,0.0124741,0.00301361,0.0312805,0.0480652,0.0800323
339,1,0.0144577,-0.00263214,0.0589371,0.0617981,0.0759125
339,2,0.00675201,-0.00167847,0.086441,0.0862885,0.0571823
339,3,0.00629425,-0.00118256,-0.00133514,0.0878906,0.0429153
339,4,-0.0018692,0.00125885,0.00102997,0.08255,0.0495148
340,0,-0.00549316,0.00556946,-0.0253296,0.0628662,0.0786209
340,1,-0.00499725,0.00312805,0.142365,0.0511169,0.0806046
340,2,-0.00518799,0.00160217,0.142937,0.0476074,0.0802612
340,3,0.00133514,0.00152588,0.0503922,0.0514984,0.076828
340,4,0.029335,-0.00148773,-0.19249,0.0456238,0.0564957
341,0,0.0398254,-0.001297,-0.109024,0.0625229,0.0493622
341,1,0.0243378,-0.00152588,-0.022316,0.0715256,0.0481796
341,2,-0.00335693,-0.00946045,-0.00816345,0.0554276,0.0521469
341,3,-0.00530243,-0.00709534,0.103531,0.0469589,0.0671387
341,4,0.0117111,-0.00171661,0.13279,0.0214005,0.0800323
342,0,-0.00198364,-0.00663757,0.202637,0.0276566,0.0754166
342,1,-0.00114441,-0.00274658,0.214348,0.064621,0.0727081
342,2,0.0270081,0.00160217,0.0825882,0.0978851,0.056839
342,3,0.028038,0.00370026,-0.0660324,0.14492,0.026741
342,4,0.0325394,0.00759125,-0.340919,0.107193,0.0102997
343,0,0.0364304,0.00911713,-0.323372,0.051918,0.0210953
343,1,0.0449371,0.00900269,0.0838852,0.0511932,0.0520706
343,2,0.01194,0.00991821,0.104752,0.0537109,0.0749207
343,3,0.0102615,0.00720978,0.154762,0.0381851,0.0715637
343,4,0.00652313,0.00591278,0.199051,0.0397491,0.0811005
344,0,-0.0295258,0.00343323,0.379143,0.0458908,0.100479
344,1,-0.0603485,0.00423431,0.246391,0.0471878,0.111656
344,2,-0.0587082,0.00156403,0.0708389,0.0537109,0.109177
344,3,-0.0521088,0.0019455,-0.130272,0.0526428,0.0856018
344,4,-0.0441742,0.00286102,-0.195007,0.0977325,0.053978
345,0,-0.0507355,-0.000953674,0.316772,0.146561,0.04776
345,1,-0.0555801,0.00244141,0.273819,0.0786972,0.0674438
345,2,-0.0905609,-0.000724792,0.0108719,0.0456619,0.0747299
345,3,-0.0762177,-0.00160217,0.0234222,0.0509644,0.0761414
345,4,-0.0380325,-0.00354767,-0.057373,0.0541306,0.0651932
346,0,0.0159073,-0.00591278,0.0906372,0.0826645,0.0700378
346,1,0.0886917,-0.00572205,0.237389,0.079422,0.0767136
346,2,0.144806,-0.00442505,0.183258,0.0611877,0.0757599
346,3,0.140457,-0.00549316,0.0925827,0.0353241,0.0645447
346,4,0.132561,-0.00225067,-0.0313568,0.073204,0.0787735
347,0,0.105476,0,0.0725937,0.114861,0.0900269
347,1,0.104256,-0.00255585,-0.0312424,0.0652313,0.0769043
347,2,0.0765228,-0.0102234,-0.0342178,0.0293732,0.059967
347,3,0.0151825,-0.0166702,-0.140762,-0.0419617,0.0555038
347,4,-0.0522995,-0.00789642,-0.186996,-0.0572205,0.0427628
348,0,-0.086441,0.00125885,0.159416,0.0506592,0.0559235
348,1,-0.12989,0.0056839,0.342636,0.177155,0.0790787
348,2,-0.146103,0.00339508,0.161324,0.236359,0.0727463
348,3,-0.121536,0.00812531,0.103951,0.111847,0.0539398
348,4,-0.102654,0.0120163,0.08461,-0.013237,0.0465393
349,0,-0.0519562,0.0109482,0.0936127,-0.103989,0.0302505
349,1,0.0169754,0.00740051,0.042572,-0.0699615,0.0428009
349,2,0.0524521,0.00736237,0.0273514,0.0755692,0.0557709
349,3,0.0654984,0.00591278,0.00465393,0.110321,0.0587845
349,4,0.0274277,0.00297546,-0.00225067,0.0750732,0.0685501
350,0,-0.00270844,-3.81E-05,-0.0334167,0.0452042,0.069809
350,1,-0.0316238,-0.00164032,0.00202179,0.0322342,0.0752258
350,2,-0.00717163,0.000762939,-0.0333405,0.0941086,0.0849915
350,3,0.00453949,-0.00392914,0.0278091,0.213509,0.0577545
350,4,-0.0148773,-0.0133514,0.467453,0.278778,0.041275
351,0,0.0186157,-0.0162125,0.348282,0.127831,0.0273132
351,1,0.0798798,-0.0125122,0.103569,-0.00156403,0.0302124
351,2,0.116081,-0.00640869,-0.0333405,-0.00499725,0.0350952
351,3,0.119057,0.00106812,-0.169716,0.0229263,0.0391388
351,4,0.0797272,0.00358582,-0.333405,0.0733948,0.0601959
352,0,0.0278091,0.00564575,-0.343437,0.127182,0.0956726
352,1,-0.0486755,-0.00614166,-0.0579071,0.107384,0.0996017
352,2,-0.0844574,-0.0122833,0.0541687,0.108871,0.0950623
352,3,-0.0965118,-0.00656128,0.119095,0.0335312,0.0927353
352,4,-0.0961685,0.00087738,0.166512,0.0222015,0.113373
353,0,-0.065155,0.00591278,0.255013,0.0263977,0.132217
353,1,-0.0365067,0.00774384,0.248146,0.0204086,0.138016
