Frame,Sub Frame,RF,BF,MG,LG,AT
14,3,-0.0196457,-0.0322723,0.122871,0.118904,0.0747681
14,4,-0.0190353,-0.00694275,0.0920105,0.0759888,0.0714874
15,0,-0.0115204,0.0178528,0.101242,0.0572586,0.0741196
15,1,-0.00732422,0.000190735,0.111504,0.0696945,0.0619888
15,2,-0.000305176,0.0376129,0.109787,0.0781631,0.0482559
15,3,-0.00221252,0.0294113,0.0707245,0.120201,0.0593567
15,4,-0.00434875,0.00629425,0.0148773,0.156288,0.0718307
16,0,-0.00526428,-0.0112152,-0.0550461,0.176468,0.0661469
16,1,-0.00133514,-0.00507355,-0.0576782,0.183296,0.0615692
16,2,0.00160217,-0.000343323,0.00736237,0.149078,0.0719452
16,3,0.000953674,0.0012207,0.09552,0.139656,0.0741577
16,4,-0.000267029,0.0172806,0.0818253,0.112343,0.0619125
17,0,0.00507355,0.0348663,0.0779724,0.0739288,0.0644302
17,1,0.00640869,0.0150299,0.0703049,0.0575256,0.0696945
17,2,0.00816345,0.0370789,0.0686264,0.0567245,0.0766373
17,3,0.0122452,0.066452,0.0665283,0.0608063,0.0826263
17,4,0.00923157,-0.00740051,0.049057,0.0596619,0.0833893
18,0,0.00831604,-0.0310135,-0.0690079,0.06073,0.0854111
18,1,0.00900269,-0.024147,-0.0381088,0.0574112,0.0885773
18,2,0.00930786,-0.00453949,0.00854492,0.0572586,0.0840759
18,3,0.00812531,-0.00659943,0.0230789,0.053215,0.0789642
18,4,0.00782013,-0.01297,0.0398636,0.0538254,0.0776291
19,0,0.00617981,0.0327301,0.0547028,0.0597382,0.0798035
19,1,0.00846863,0.0475693,0.0632858,0.0635147,0.0792313
19,2,0.0100708,-0.00499725,0.072937,0.0678253,0.0776672
19,3,0.00514984,-0.00972748,0.0760651,0.0710297,0.0806427
19,4,0.00225067,-0.0231934,0.0794601,0.0712204,0.0817108
20,0,0.00408173,-0.0314713,0.0806046,0.0711823,0.0796509
20,1,0.000572205,-0.0294495,0.0725555,0.0698471,0.0780106
20,2,0.00133514,-0.0272751,0.070343,0.0705719,0.0737762
20,3,3.81E-05,-0.0170898,0.072403,0.0671768,0.0677109
20,4,-0.000801086,0.02388,0.0694275,0.0665665,0.0654602
21,0,0.0031662,0.00419617,0.0679779,0.0695038,0.0658035
21,1,0.00343323,-0.0114822,0.0683975,0.0718307,0.0660706
21,2,0.00156403,-0.00865936,0.067215,0.0719452,0.0654221
21,3,0.000267029,-0.0069046,0.0637436,0.0737,0.0623322
21,4,-0.000343323,-0.00469208,0.0635529,0.0711441,0.0605011
22,0,0.000610352,-0.00320435,0.0611877,0.0696945,0.0593567
22,1,0.000839233,0.00591278,0.063858,0.0695038,0.0592804
22,2,-0.000228882,3.81E-05,0.065155,0.0689697,0.0565338
22,3,-0.000419617,-0.00301361,0.058403,0.0646973,0.0567627
22,4,-0.00164032,-0.00488281,0.0536728,0.0619888,0.0582886
23,0,-0.00087738,-0.0087738,0.0570679,0.0662231,0.0661469
23,1,0.000762939,-0.0043869,0.0530243,0.0681305,0.0645065
23,2,0.00164032,-0.00133514,0.0537872,0.0695801,0.0691986
23,3,0.000991821,0.00259399,0.0566864,0.0710678,0.0730515
23,4,-0.000953674,0.0135803,0.055275,0.0683594,0.0751114
24,0,-0.00370026,0.0272751,0.0570679,0.0669861,0.0773239
24,1,-0.00694275,0.00801086,0.0543594,0.0679016,0.0776291
24,2,-0.00476837,-0.000228882,0.0559235,0.0692749,0.0789642
24,3,-0.00663757,-0.00354767,0.0564957,0.067215,0.0758362
24,4,-0.0056839,0.00102997,0.0567627,0.063858,0.0756836
25,0,-0.00652313,0.0037384,0.0575638,0.0675583,0.0791931
25,1,-0.00736237,0.00282288,0.0583649,0.0746536,0.0793076
25,2,-0.0101852,0.00659943,0.0608444,0.0730896,0.0810242
25,3,-0.00679016,0.00629425,0.0614929,0.0731277,0.0798035
25,4,-0.00667572,0.00629425,0.0588989,0.0695038,0.0782776
26,0,-0.0062561,0.000839233,0.0587463,0.0711441,0.0764465
26,1,-0.00469208,0.00354767,0.0590515,0.0712204,0.0735855
26,2,-0.00259399,-0.00164032,0.0585938,0.0701904,0.0715256
26,3,-0.00377655,-0.0113297,0.054245,0.0660706,0.068512
26,4,-0.00419617,-0.00572205,0.0530624,0.0657654,0.0656509
27,0,-0.00278473,-0.00171661,0.0629044,0.0687408,0.069809
27,1,0.00263214,0.00480652,0.0600052,0.0706863,0.0704193
27,2,0.00469208,0.00865936,0.0590515,0.0734711,0.071373
27,3,0.00812531,0.00461578,0.0581741,0.0711441,0.0738525
27,4,0.00606537,-0.000686646,0.0580597,0.0695038,0.0702667
28,0,0.00988007,-0.0056839,0.0569916,0.0719833,0.0708389
28,1,0.00953674,-0.0143433,0.058403,0.0709534,0.074234
28,2,0.0131989,-0.0165939,0.0550079,0.0750351,0.0737381
28,3,0.00640869,-0.0159836,0.0514984,0.071373,0.0713348
28,4,0.00595093,-0.0111771,0.0492096,0.0688934,0.0699615
29,0,0.00904083,0.0150681,0.0528717,0.0729752,0.0740433
29,1,0.0101471,0.0204468,0.0555801,0.0767136,0.0752258
29,2,0.0130463,0.0149155,0.0587082,0.0798416,0.0776291
29,3,0.0105667,0.0114822,0.056839,0.0793839,0.0748825
29,4,0.00785828,0.00156403,0.0569534,0.0764465,0.0746536
30,0,0.00164032,-0.00347137,0.0580215,0.0761414,0.0720978
30,1,-0.000686646,-0.00255585,0.0603867,0.0777817,0.0717926
30,2,-0.000534058,-0.0019455,0.0621033,0.0778961,0.0675201
30,3,-0.00480652,-0.00705719,0.0574875,0.0750351,0.0652695
30,4,-0.0105286,-0.0185394,0.0570679,0.0703049,0.0627136
31,0,-0.0094223,-0.00881195,0.0572968,0.071373,0.0657654
31,1,-0.00812531,-0.00343323,0.0567627,0.0727463,0.0689697
31,2,-0.00602722,0.00320435,0.0561523,0.0740433,0.070343
31,3,-0.00465393,0.0104904,0.0540924,0.075264,0.0713348
31,4,-0.00522614,-0.00408173,0.053978,0.0709915,0.0723267
32,0,-0.000343323,7.63E-05,0.0545502,0.0711823,0.0716782
32,1,-0.000610352,-0.000114441,0.0574493,0.0688553,0.0679016
32,2,-0.00175476,0.00198364,0.0571823,0.0683975,0.0669861
32,3,-0.00335693,-0.0063324,0.0559616,0.062561,0.063324
32,4,-0.00247955,-0.00530243,0.0540924,0.0561523,0.0623322
33,0,0.000991821,0.00160217,0.0598526,0.0599289,0.0664902
33,1,-0.00144958,0.00343323,0.0596619,0.0682449,0.0733948
33,2,0.00202179,0.00801086,0.0601196,0.0713348,0.0762939
33,3,0.001297,0.01297,0.0580597,0.0691223,0.0741577
33,4,0.00202179,0.00751495,0.0577164,0.068779,0.0756073
34,0,-0.000267029,0.00526428,0.056839,0.0684357,0.0746536
34,1,-0.000610352,0.00694275,0.0600052,0.0684738,0.0757599
34,2,0.00450134,0.00423431,0.0590515,0.0709534,0.078125
34,3,0.00347137,-0.00152588,0.0603104,0.0663757,0.0743866
34,4,0.00152588,-0.00144958,0.0596237,0.0618362,0.0703049
35,0,0.00350952,-0.00171661,0.0636673,0.0696564,0.0770187
35,1,0.00621796,-0.00171661,0.0647354,0.0732803,0.0852203
35,2,0.00427246,-0.00038147,0.0627899,0.076561,0.0851822
35,3,0.00404358,-0.00106812,0.0645065,0.0757217,0.0848389
35,4,0.00190735,-0.0031662,0.0636292,0.0760269,0.0857925
36,0,-0.00278473,-0.00141144,0.0635529,0.0780869,0.0841904
36,1,0.000343323,-0.00213623,0.0621033,0.0749207,0.0791168
36,2,-0.00209808,-0.00244141,0.0593948,0.0770569,0.0753021
36,3,-0.00274658,-0.00358582,0.0574112,0.0714111,0.0624084
36,4,-0.00499725,-0.00652313,0.0563049,0.0675964,0.0498581
37,0,-0.00221252,-0.0012207,0.0576401,0.0722504,0.0454712
37,1,-0.00164032,-0.00133514,0.0598145,0.0749207,0.0550461
37,2,-0.00217438,0.00259399,0.059433,0.0793457,0.0760651
37,3,-0.00263214,-7.63E-05,0.0574493,0.0774002,0.0859833
37,4,-0.0030899,0.00427246,0.0568771,0.0766754,0.0886536
38,0,0.000457764,0.00843048,0.0539017,0.0723648,0.0862503
38,1,-0.00118256,0.00267029,0.0543976,0.071373,0.0951004
38,2,0.00236511,0.00350952,0.0537109,0.0694275,0.104294
38,3,0.00205994,0.00213623,0.0501251,0.0654602,0.0769424
38,4,-0.000495911,-0.001297,0.0466919,0.0622559,0.0495529
39,0,-7.63E-05,0.00339508,0.0550842,0.0720596,0.0505447
39,1,3.81E-05,0.00366211,0.0606155,0.0758743,0.0358582
39,2,-0.000305176,0.0019455,0.0634003,0.0777435,0.0460815
39,3,0.0019455,0.00450134,0.0660324,0.0782776,0.0654221
39,4,-0.000267029,-0.00137329,0.063858,0.0774765,0.0617218
40,0,0.00198364,-0.00335693,0.0627136,0.0751114,0.0563812
40,1,0.00183105,-0.00118256,0.0652313,0.0706863,0.0592041
40,2,0.000114441,-0.00217438,0.0579834,0.0673294,0.0630951
40,3,-0.001297,-0.00774384,0.0568008,0.0644684,0.0738907
40,4,-0.00137329,-0.010376,0.0545883,0.0598907,0.0712585
41,0,0.000572205,-0.00648499,0.0554276,0.0607681,0.0656128
41,1,0.00171661,-0.000610352,0.058136,0.0627518,0.0743484
41,2,0.00148773,-0.000190735,0.0560379,0.0631332,0.105667
41,3,0.0031662,-0.000572205,0.0510406,0.0653458,0.111084
41,4,0.00682831,0.00156403,0.0522232,0.0667191,0.131111
42,0,0.00114441,0.00278473,0.0476456,0.0705338,0.134354
42,1,0.00179291,0.0043869,0.0474548,0.0694275,0.127449
42,2,-0.00152588,0.00370026,0.0487518,0.0684738,0.125046
42,3,-0.0012207,0.000343323,0.0451279,0.0628662,0.0693512
42,4,-0.00530243,-0.00274658,0.0448227,0.059166,0.0165939
43,0,-0.00263214,0,0.044136,0.0600815,0.00507355
43,1,0.00205994,0.00125885,0.0493622,0.0584793,0.0185013
43,2,0.00465393,0.000572205,0.0521469,0.0617218,0.01297
43,3,0.00656128,0.00087738,0.0577164,0.0669098,-0.0357819
43,4,0.00656128,3.81E-05,0.0589752,0.0751495,-0.0509262
44,0,0.00495911,-0.0019455,0.0624466,0.0776291,-0.0203705
44,1,0.00442505,7.63E-05,0.067749,0.081749,-0.048027
44,2,0.00385284,-0.000228882,0.0689697,0.0863647,0.0306702
44,3,-0.000762939,-0.000267029,0.0727081,0.086174,0.105476
44,4,-7.63E-05,0.00259399,0.0711823,0.0838852,0.15625
45,0,0.00202179,0.00236511,0.0727463,0.0822449,0.13485
45,1,-0.000305176,0.00350952,0.0695801,0.0823212,0.11322
45,2,-7.63E-05,0.00518799,0.0701141,0.0798416,0.126724
45,3,0.00164032,0.0038147,0.0662613,0.0766373,0.186386
45,4,0.000534058,0.000915527,0.0598145,0.0698853,0.207634
46,0,-0.000839233,0.00476837,0.0561523,0.0650406,0.208168
46,1,-0.00305176,0.00167847,0.0535965,0.0628281,0.163994
46,2,-0.00629425,0.000991821,0.050087,0.0592422,-0.0094223
46,3,-0.0100327,-0.00190735,0.042305,0.051651,0.0392914
46,4,-0.00759125,-0.0044632,0.044899,0.0546265,0.0748825
47,0,-0.00583649,-0.00247955,0.0528336,0.0654221,0.0993347
47,1,-0.000152588,0.000991821,0.0624847,0.0754547,0.126038
47,2,-0.00320435,-0.000686646,0.0656128,0.078392,0.145569
47,3,-0.0012207,-0.000572205,0.0670624,0.0754929,0.146599
47,4,0.00263214,-0.000419617,0.0673294,0.071907,0.131035
48,0,0.00396729,0.000839233,0.0626373,0.070343,0.0878143
48,1,0.00160217,-0.00087738,0.0618744,0.071106,0.0649643
48,2,0.000915527,-0.00152588,0.0597382,0.0703049,0.0444031
48,3,-0.00167847,-0.000801086,0.0555038,0.0663757,0.0127029
48,4,-0.00175476,-0.00400543,0.0516891,0.0624084,-0.0183868
49,0,0.000686646,-0.00175476,0.0519943,0.0667953,-0.018959
49,1,0.00205994,-0.00297546,0.053215,0.0679398,-0.0769806
49,2,0.000991821,0.00087738,0.0562286,0.0728607,-0.140228
49,3,0.00331879,0.000419617,0.0549316,0.0746536,-0.0835419
49,4,0.00343323,0.00125885,0.0558853,0.0774765,0.0157928
50,0,0.0031662,0.00125885,0.057106,0.0785828,-0.0087738
50,1,0.00537872,0.000686646,0.0595474,0.0749969,0.00541687
50,2,0.00663757,0.0019455,0.057373,0.074234,0.102615
50,3,0.00270844,-0.0025177,0.0564575,0.0698853,0.181351
50,4,-0.00312805,-0.00244141,0.0568771,0.070076,0.126457
51,0,-0.00209808,0.00141144,0.0616837,0.0757599,0.0901413
51,1,-0.00221252,0.00343323,0.0600052,0.0794983,0.127831
51,2,0.000839233,0.00225067,0.0545502,0.0753021,0.155144
51,3,0.000419617,0.0044632,0.0497437,0.0717926,0.201569
51,4,0.00114441,-0.00190735,0.0542068,0.0676727,0.17662
52,0,0.00354767,-0.000534058,0.0547028,0.0681305,0.0676727
52,1,-0.000267029,-0.00354767,0.0563431,0.0682831,-0.0646973
52,2,-0.000534058,-0.00263214,0.0537491,0.0675201,-0.0514221
52,3,-0.00499725,-0.00286102,0.054512,0.0651932,0.0473404
52,4,-0.00499725,-0.00263214,0.0507355,0.061264,0.113144
53,0,-0.00492096,-0.00141144,0.0527573,0.0650024,0.132675
53,1,-0.00377655,0.000305176,0.056572,0.0710297,0.157967
53,2,0.000190735,0.00370026,0.0602722,0.0740433,0.155296
53,3,0.00183105,0.00343323,0.0659561,0.0743103,0.139847
53,4,0.000953674,0.00423431,0.0630951,0.0712967,0.129433
54,0,0.000457764,7.63E-05,0.0598145,0.0722885,0.120506
54,1,0.00232697,0.000610352,0.0616074,0.0706482,0.120773
54,2,-0.000839233,0.000724792,0.0597,0.0724792,0.111008
54,3,0.00038147,-0.00183105,0.0571442,0.068779,0.0832748
54,4,-0.00125885,-0.00514984,0.060463,0.0654984,0.0593948
55,0,-0.00442505,-0.00385284,0.062294,0.0725174,0.0550079
55,1,-0.00179291,0.00160217,0.0628662,0.0734329,0.0579453
55,2,-0.000152588,0.0030899,0.0662994,0.0741577,0.0494766
55,3,0.00183105,0.00114441,0.0624466,0.0746155,0.0471497
55,4,0.00377655,0.00278473,0.0621033,0.0733948,0.0379562
56,0,0.0056076,-0.00198364,0.0608063,0.07267,0.0342178
56,1,0.00514984,-0.00282288,0.0605774,0.0718307,0.0255966
56,2,0.00629425,-0.00514984,0.0593567,0.0720978,0.0279236
56,3,0.00457764,-0.00202179,0.0585175,0.0680923,0.0330734
56,4,-0.000495911,-0.0038147,0.0553894,0.0641251,0.0351334
57,0,-0.000534058,0.000228882,0.0537872,0.0665283,0.0376892
57,1,0.000648499,0.0037384,0.0515747,0.0734711,0.043602
57,2,0.00263214,0.00892639,0.0566101,0.0755692,0.049324
57,3,0.00232697,0.0109863,0.0549698,0.0738144,0.0574493
57,4,0.00202179,0.0146866,0.0520325,0.0717926,0.063858
58,0,0.0025177,0.0127411,0.0481796,0.0690079,0.0597
58,1,0.00114441,0.00709534,0.0514221,0.0701904,0.0587082
58,2,0.000267029,0.00621796,0.0519943,0.0685883,0.0688934
58,3,-0.00217438,-0.00144958,0.0528336,0.0638199,0.0731659
58,4,-0.00473022,-0.0130844,0.0485611,0.0614548,0.0804901
59,0,-0.00427246,-0.00526428,0.0521088,0.0666428,0.0955963
59,1,-0.00175476,-0.0025177,0.0606155,0.0761795,0.104828
59,2,0.000190735,-0.00759125,0.0668716,0.0788116,0.110359
59,3,0.000839233,-0.00579834,0.0642014,0.0795746,0.112381
59,4,-0.00244141,-0.0100708,0.0654984,0.0788879,0.102882
60,0,-0.00228882,-0.0111771,0.0648499,0.0768661,0.0941467
60,1,-0.000152588,-0.0114059,0.0613785,0.0757217,0.092392
60,2,0.000686646,-0.0102997,0.0546646,0.0674438,0.101204
60,3,-3.81E-05,-0.00953674,0.0500107,0.061264,0.0339508
60,4,-0.00247955,-0.0107956,0.0499725,0.0570679,-0.0376129
61,0,-0.00118256,-0.00450134,0.0568771,0.0619125,-0.109482
61,1,0.000495911,0.000839233,0.0646973,0.0701141,-0.105209
61,2,0.00274658,0.0087738,0.0663376,0.0753403,0.0269699
61,3,0.00423431,0.00988007,0.0699997,0.0800323,0.117989
61,4,0.00305176,0.010643,0.0722885,0.0846863,0.16777
62,0,0.00110626,0.0105667,0.0725937,0.082283,0.166702
62,1,0.00274658,0.00946045,0.0679779,0.0792694,0.155296
62,2,0.00293732,0.00682831,0.0632858,0.0710678,0.162582
62,3,-0.00137329,-0.00228882,0.0556564,0.0634003,0.170326
62,4,-0.00564575,-0.0107956,0.0515747,0.0614929,0.164146
63,0,0.00263214,-7.63E-05,0.0522995,0.0660324,0.174637
63,1,0.000190735,0.00770569,0.0513458,0.0657654,0.19455
63,2,0.00415802,0.0152206,0.0494766,0.0642014,0.178146
63,3,0.0056839,0.0181961,0.0496292,0.0640869,0.137177
63,4,-0.00110626,0.0180817,0.0529099,0.063324,0.110359
64,0,0.00274658,0.0226212,0.0485229,0.0646973,0.0826263
64,1,-0.00038147,0.0175858,0.0458145,0.0592422,0.00205994
64,2,0.000267029,0.0107574,0.0463486,0.0579453,-0.143127
64,3,-0.000534058,0.00732422,0.0508118,0.0687408,-0.181808
64,4,-0.00530243,-0.00492096,0.057106,0.0724411,-0.161324
65,0,-0.00370026,-0.0123978,0.0652695,0.083847,-0.0821686
65,1,-0.00225067,-0.0208664,0.0707245,0.090332,-0.108414
65,2,7.63E-05,-0.027771,0.0692749,0.0956726,-0.000228882
65,3,-7.63E-05,-0.0292587,0.0699615,0.092392,0.154343
65,4,0.00141144,-0.0268936,0.0671768,0.0849152,0.23777
66,0,0.00282288,-0.0230026,0.0613403,0.0787354,0.214005
66,1,-7.63E-05,-0.0198746,0.0536346,0.0648499,0.136375
66,2,0.00160217,-0.0141907,0.0500107,0.052948,0.101852
66,3,0.00221252,-0.00190735,0.0439072,0.0484848,0.176086
66,4,-0.000419617,-0.000495911,0.0456238,0.0466919,0.208588
67,0,-0.00312805,0.0101852,0.0542068,0.0620651,0.069046
67,1,-0.000915527,0.00984192,0.0606537,0.0745392,0.0485611
67,2,0.00156403,0.0170135,0.057106,0.073967,0.1548
67,3,0.000495911,0.0205231,0.0550461,0.0733566,0.234146
67,4,0.00190735,0.0115967,0.0596237,0.0763702,0.0746536
68,0,0.00526428,0.0191498,0.0609589,0.08255,-0.0691605
68,1,0.00354767,0.0243759,0.062027,0.0804138,0.0168991
68,2,0.000343323,0.0242996,0.0557709,0.0734711,0.130844
68,3,-0.0018692,0.0243759,0.0487137,0.0669098,0.0712204
68,4,-0.00278473,0.0415421,0.0509644,0.0646973,-0.0605774
69,0,0,0.0178909,0.050621,0.0682449,-0.226479
69,1,-7.63E-05,-0.0126266,0.0550079,0.0669098,-0.136948
69,2,0.00610352,-0.0198364,0.0535583,0.0732803,0.0277328
69,3,0.00385284,-0.0186157,0.0506973,0.0624466,-0.0299835
69,4,0.00274658,-0.0257874,0.0580978,0.0693893,-0.0292206
70,0,0.000762939,-0.0310135,0.0719452,0.0765228,-0.15461
70,1,0.000686646,-0.0272751,0.0798416,0.0846481,-0.0164413
70,2,0.000114441,-0.0114822,0.0808334,0.0922775,0.225983
70,3,-0.00240326,-0.00476837,0.0748444,0.0897217,0.294342
70,4,-0.0030899,-0.00751495,0.0703812,0.0814056,0.164108
71,0,-0.0038147,-0.00179291,0.0656128,0.0737381,0.175819
71,1,-0.00328064,-0.00396729,0.0587845,0.064621,0.279121
71,2,-0.00171661,0.0103378,0.0523758,0.0614166,0.296593
71,3,-0.00175476,0.0124741,0.0485229,0.0585556,0.279579
71,4,-0.00038147,0,0.0505447,0.0539017,0.259705
72,0,-0.00160217,0.00102997,0.0497818,0.0566864,0.227737
72,1,-0.0038147,0.00198364,0.0508499,0.0592041,0.180244
72,2,-0.00576019,-0.00484467,0.0514221,0.0614929,0.162163
72,3,-0.00682831,-0.0102615,0.0469208,0.059433,0.151596
72,4,-0.00823975,-0.0157166,0.0475311,0.057106,0.151024
73,0,-0.00762939,-0.00846863,0.053215,0.0551987,0.0838852
73,1,-0.00312805,0.00144958,0.0566101,0.0634384,-0.00282288
73,2,0.00133514,0.00423431,0.0558472,0.0673676,-0.06073
73,3,0.00156403,0.0030899,0.0574493,0.0696182,-0.0645065
73,4,0.00179291,0.0030899,0.0580597,0.0736237,-0.112381
74,0,0.000801086,0.00652313,0.0532913,0.0756836,-0.116043
74,1,-0.00320435,0.0115585,0.0497818,0.0716782,-0.119019
74,2,-0.00202179,0.0159836,0.0462341,0.0625992,-0.0550079
74,3,-0.000152588,0.0179291,0.0450897,0.0657272,0.0362778
74,4,-0.000534058,0.00785828,0.0469589,0.0650024,0.128021
75,0,-3.81E-05,0.00190735,0.057373,0.0717163,0.158234
75,1,0.00549316,0.00274658,0.0694656,0.0866318,0.085144
75,2,0.00354767,0.00038147,0.077095,0.0971222,0.0610352
75,3,0.00419617,-0.00534058,0.0859451,0.101166,-0.00598907
75,4,0.00640869,7.63E-05,0.087471,0.097084,0.0735855
76,0,0.00621796,-0.000648499,0.0782394,0.0925446,0.142365
76,1,0.0056839,-0.00205994,0.0731277,0.0875473,0.123444
76,2,0.00366211,-0.00175476,0.0680161,0.0788116,-0.0368881
76,3,0.0037384,-0.00518799,0.0533295,0.0662613,-0.211296
76,4,0.00125885,-0.00846863,0.0466156,0.0619125,-0.15213
77,0,0.00671387,-0.0100708,0.0553131,0.0743484,0.0646591
77,1,0.00614166,-0.00514984,0.0601959,0.0849915,0.0680923
77,2,0.0100327,0.00289917,0.0645065,0.0872803,0.0232315
77,3,0.0122833,0.00213623,0.0682068,0.0790787,-0.0136566
77,4,0.0129318,-0.000114441,0.0600433,0.063324,0.123177
78,0,0.00843048,0.000839233,0.0502396,0.0549698,0.224838
78,1,0.00518799,0.00110626,0.0460434,0.0516129,0.32299
78,2,0.00415802,0.00137329,0.0456619,0.0527954,0.174713
78,3,-0.000534058,0.000953674,0.0432205,0.0461578,-0.0324249
78,4,-0.00545502,0.00217438,0.0345612,0.0442123,-0.00865936
79,0,-0.00682831,0.00854492,0.0346375,0.053215,0.0220871
79,1,-0.000991821,0.00659943,0.0485992,0.0608063,0.1931
79,2,-0.00545502,0.00709534,0.0629425,0.0753021,-0.00740051
79,3,-0.000839233,0.0146484,0.0764084,0.0925064,-0.151558
79,4,-0.00148773,0.00465393,0.0790405,0.0946045,0.0719452
80,0,0.000419617,-0.00617981,0.0722885,0.090065,0.257378
80,1,-0.00247955,-0.00339508,0.0655746,0.087738,0.235786
80,2,-0.00476837,0.00335693,0.0665665,0.0862885,0.157471
80,3,-0.00667572,-0.00282288,0.0560379,0.0703812,0.156708
80,4,-0.00526428,0.00175476,0.0494766,0.0617981,0.19371
81,0,-0.0069046,0.0063324,0.0480652,0.057106,0.199165
81,1,-0.00434875,-0.00720978,0.0471878,0.0600815,0.169106
81,2,-0.00217438,-0.0112152,0.0437546,0.0628281,0.168381
81,3,-0.00511169,-0.00614166,0.0419235,0.0600815,0.161705
81,4,-0.00682831,-0.00442505,0.0391388,0.0508499,0.139809
